timestamp,count,id,dlc,Viscosity (cp),Density (gm/cc),Dielectric constant (-),Temperature (C), Status
1592420313.136497,0,1cfd083f,8,  22.953340,0.83097679,2.29287038,   0.00000,0
1592420313.136869,1,18feee3f,8,   0.000000,0.00000000,0.00000000,  89.65625,0
1592420344.599026,4,1cfd083f,8,  13.437626,0.81916456,2.25600476,   0.00000,0
1592420344.599599,5,18feee3f,8,   0.000000,0.00000000,0.00000000,  92.34375,0
1592420376.058644,8,1cfd083f,8,  13.437626,0.81916456,2.25600476,   0.00000,0
1592420376.059210,9,18feee3f,8,   0.000000,0.00000000,0.00000000,  92.34375,0
1592420407.519834,12,1cfd083f,8,  13.437626,0.81916456,2.25600476,   0.00000,0
1592420407.520382,13,18feee3f,8,   0.000000,0.00000000,0.00000000,  92.34375,0
1592420438.981024,16,1cfd083f,8,  13.437626,0.81916456,2.25600476,   0.00000,0
1592420438.981621,17,18feee3f,8,   0.000000,0.00000000,0.00000000,  92.34375,0
1592420470.444186,20,1cfd083f,8,  11.046979,0.81342632,2.23598503,   0.00000,0
1592420470.444790,21,18feee3f,8,   0.000000,0.00000000,0.00000000,  92.00000,0
1592420501.903477,24,1cfd083f,8,  11.046979,0.81342632,2.23598503,   0.00000,0
1592420501.904076,25,18feee3f,8,   0.000000,0.00000000,0.00000000,  92.00000,0
1592420533.364713,28,1cfd083f,8,  11.046979,0.81342632,2.23598503,   0.00000,0
1592420533.365287,29,18feee3f,8,   0.000000,0.00000000,0.00000000,  92.00000,0
1592420564.825976,32,1cfd083f,8,  10.500098,0.81104556,2.22402201,   0.00000,0
1592420564.826570,33,18feee3f,8,   0.000000,0.00000000,0.00000000,  90.28125,0
1592420596.287221,36,1cfd083f,8,  10.500098,0.81104556,2.22402201,   0.00000,0
1592420596.287795,37,18feee3f,8,   0.000000,0.00000000,0.00000000,  90.09375,0
1592420627.748488,40,1cfd083f,8,  10.500098,0.81104556,2.22402201,   0.00000,0
1592420627.749066,41,18feee3f,8,   0.000000,0.00000000,0.00000000,  90.09375,0
1592420659.210944,44,1cfd083f,8,  10.500098,0.81104556,2.22402201,   0.00000,0
1592420659.211516,45,18feee3f,8,   0.000000,0.00000000,0.00000000,  90.09375,0
1592420690.671016,48,1cfd083f,8,  10.609474,0.81211385,2.21034999,   0.00000,0
1592420690.671617,49,18feee3f,8,   0.000000,0.00000000,0.00000000,  87.53125,0
1592420722.132319,52,1cfd083f,8,  10.609474,0.81211385,2.21034999,   0.00000,0
1592420722.132888,53,18feee3f,8,   0.000000,0.00000000,0.00000000,-250.03125,0
1592420753.594355,56,1cfd083f,8,  10.609474,0.81211385,2.21034999,   0.00000,0
1592420753.594934,57,18feee3f,8,   0.000000,0.00000000,0.00000000,-250.03125,0
