Time (min),Viscosity (cp),Density (gm/cc),Dielectric constant (-),Temperature (C), Status
6.699562072753907e-06,0.57813,0.82096539,2.17177538,81.6875,0.0
0.5243606964747111,0.57813,0.82096539,2.17177538,81.6875,0.0
1.0487149477005004,0.57813,0.82096539,2.17177538,81.6875,0.0
1.5730693658192954,0.57813,0.82096539,2.17177538,81.6875,0.0
2.0974563479423525,7.50007,0.8186762,2.16371865,81.0625,0.0
2.6217780987421673,7.50007,0.8186762,2.16371865,81.0625,0.0
3.146132397651672,7.50007,0.8186762,2.16371865,81.0625,0.0
3.6704866965611775,7.390694,0.81797418,2.16030065,79.625,0.0
4.194840947786967,7.390694,0.81797418,2.16030065,79.5625,0.0
4.719194980462392,7.390694,0.81797418,2.16030065,79.5625,0.0
5.243549116452535,7.50007,0.81898142,2.16066686,78.15625,0.0
5.767904516061147,7.50007,0.81898142,2.16066686,78.0625,0.0
6.292257515589396,7.50007,0.81898142,2.16066686,78.0625,0.0
6.816624681154887,7.50007,0.81898142,2.16066686,78.0625,0.0
7.340965763727824,7.812573,0.82029389,2.1631083,77.09375,0.0
7.8653197964032495,7.812573,0.82029389,2.1631083,77.09375,0.0
8.389680298169454,7.812573,0.82029389,2.1631083,77.09375,0.0
8.914029665788014,0.687506,0.82117905,2.16493937,77.15625,0.0
9.438384997844697,0.687506,0.82117905,2.16493937,77.1875,0.0
9.962740298112234,0.687506,0.82117905,2.16493937,77.1875,0.0
10.48709546327591,8.296953,0.82313249,2.16689251,77.9375,0.0
11.011450779438018,8.296953,0.82313249,2.16689251,78.0,0.0
11.535806266466777,8.296953,0.82313249,2.16689251,78.0,0.0
12.060161264737447,8.296953,0.82313249,2.16689251,78.0,0.0
12.584516298770904,8.281328,0.82185054,2.16847944,-250.75,0.0
13.10887093146642,8.281328,0.82185054,2.16847944,-250.75,0.0
13.633226199944813,8.281328,0.82185054,2.16847944,-250.75,0.0
14.15758109887441,0.593756,0.82102643,2.16603801,80.21875,0.0
14.681936248143513,0.593756,0.82102643,2.16603801,80.25,0.0
15.206324815750122,0.593756,0.82102643,2.16603801,80.25,0.0
15.730646129449209,0.593756,0.82102643,2.16603801,80.25,0.0
16.255000865459444,7.906324,0.81995815,2.16347451,80.53125,0.0
16.77938176393509,7.906324,0.81995815,2.16347451,80.53125,0.0
17.30371069908142,7.906324,0.81995815,2.16347451,80.53125,0.0
17.828071697553,7.703197,0.81980553,2.16188758,80.34375,0.0
18.352439848581948,7.703197,0.81980553,2.16188758,80.3125,0.0
18.876774883270265,7.703197,0.81980553,2.16188758,80.3125,0.0
19.401129980882008,7.640697,0.81885933,2.16042272,79.9375,0.0
19.925497166315715,7.640697,0.81885933,2.16042272,79.90625,0.0
20.44983898003896,7.640697,0.81885933,2.16042272,79.90625,0.0
20.974193596839903,7.640697,0.81885933,2.16042272,79.90625,0.0
21.49855463107427,7.687572,0.81931717,2.16078894,79.53125,0.0
22.022903362909954,7.687572,0.81931717,2.16078894,79.53125,0.0
22.54725779692332,7.687572,0.81931717,2.16078894,79.53125,0.0
23.0716127316157,7.750073,0.05158313,2.16213172,-250.5625,0.0
23.59596709807714,7.750073,0.05158313,2.16213172,-250.5625,0.0
24.120321865876516,7.750073,0.05158313,2.16213172,-250.5625,0.0
24.644676347573597,7.750073,0.05158313,2.16213172,-250.5625,0.0
25.16903134981791,7.796948,0.82029389,2.1631083,79.625,0.0
25.693385632832847,7.796948,0.82029389,2.1631083,79.625,0.0
26.217740281422934,7.796948,0.82029389,2.1631083,79.625,0.0
26.742094747225444,7.859449,0.81986658,2.16274208,79.90625,0.0
27.26644889911016,7.859449,0.81986658,2.16274208,79.90625,0.0
27.790803647041322,7.859449,0.81986658,2.16274208,79.90625,0.0
28.315157930056255,7.781323,0.82105696,2.16176551,79.90625,0.0
28.8395121494929,7.781323,0.82105696,2.16176551,79.90625,0.0
29.36386742989222,7.781323,0.82105696,2.16176551,79.90625,0.0
29.888247231642406,7.781323,0.82105696,2.16176551,79.90625,0.0
30.412576496601105,7.765698,0.81892038,2.16262001,80.4375,0.0
30.93693079948425,7.765698,0.81892038,2.16262001,80.4375,0.0
31.461304366588593,7.765698,0.81892038,2.16262001,80.4375,0.0
