timestamp,count,id,dlc,Viscosity (cp),Density (gm/cc),Dielectric constant (-),Temperature (C), Status
1591368258.738704,0,1cfd083f,8,   9.265712,0.05130843,0.13720845,   0.00000,0
1591368258.748074,1,18feee3f,8,   0.000000,0.00000000,0.00000000,  79.81250,0
1591368290.199224,4,1cfd083f,8,   9.265712,0.05130843,0.13720845,   0.00000,0
1591368290.199797,5,18feee3f,8,   0.000000,0.00000000,0.00000000,  79.90625,0
1591368321.660209,8,1cfd083f,8,   9.265712,0.05130843,0.13720845,   0.00000,0
1591368321.660774,9,18feee3f,8,   0.000000,0.00000000,0.00000000,  79.90625,0
1591368353.121533,12,1cfd083f,8,   9.265712,0.05130843,0.13720845,   0.00000,0
1591368353.122108,13,18feee3f,8,   0.000000,0.00000000,0.00000000,  79.90625,0
1591368384.582857,16,1cfd083f,8,   8.296953,0.81852358,2.17763481,   0.00000,0
1591368384.583421,17,18feee3f,8,   0.000000,0.00000000,0.00000000,  81.12500,0
1591368416.044175,20,1cfd083f,8,   8.296953,0.81852358,2.17763481,   0.00000,0
1591368416.044740,21,18feee3f,8,   0.000000,0.00000000,0.00000000,  81.12500,0
1591368447.505511,24,1cfd083f,8,   8.296953,0.81852358,2.17763481,   0.00000,0
1591368447.506074,25,18feee3f,8,   0.000000,0.00000000,0.00000000,  81.12500,0
1591368478.966818,28,1cfd083f,8,   8.296953,0.81852358,2.17763481,   0.00000,0
1591368478.967402,29,18feee3f,8,   0.000000,0.00000000,0.00000000,  81.12500,0
1591368510.428156,32,1cfd083f,8,   7.718822,0.81589864,2.16847944,   0.00000,0
1591368510.428697,33,18feee3f,8,   0.000000,0.00000000,0.00000000,  80.62500,0
1591368541.889465,36,1cfd083f,8,   7.718822,0.81589864,2.16847944,   0.00000,0
1591368541.890016,37,18feee3f,8,   0.000000,0.00000000,0.00000000,  80.62500,0
1591368573.350799,40,1cfd083f,8,   7.718822,0.81589864,2.16847944,   0.00000,0
1591368573.351360,41,18feee3f,8,   0.000000,0.00000000,0.00000000,  80.62500,0
1591368604.812122,44,1cfd083f,8,   7.718822,0.81589864,2.16847944,   0.00000,0
1591368604.812679,45,18feee3f,8,   0.000000,0.00000000,0.00000000,  80.62500,0
1591368636.273458,48,1cfd083f,8,   7.531321,0.81431147,2.16506144,   0.00000,0
1591368636.274009,49,18feee3f,8,   0.000000,0.00000000,0.00000000,-250.87500,0
1591368667.734747,52,1cfd083f,8,   7.531321,0.81431147,2.16506144,   0.00000,0
1591368667.735352,53,18feee3f,8,   0.000000,0.00000000,0.00000000,-250.87500,0
1591368699.198054,56,1cfd083f,8,   7.531321,0.81431147,2.16506144,   0.00000,0
1591368699.198626,57,18feee3f,8,   0.000000,0.00000000,0.00000000,-250.87500,0
1591368730.657410,60,1cfd083f,8,   7.640697,0.81446408,2.16445108,   0.00000,0
1591368730.657969,61,18feee3f,8,   0.000000,0.00000000,0.00000000,  77.75000,0
1591368762.118718,64,1cfd083f,8,   7.640697,0.81446408,2.16445108,   0.00000,0
1591368762.119276,65,18feee3f,8,   0.000000,0.00000000,0.00000000,  77.75000,0
1591368793.581610,68,1cfd083f,8,   7.640697,0.81446408,2.16445108,   0.00000,0
1591368793.582150,69,18feee3f,8,   0.000000,0.00000000,0.00000000,  77.75000,0
1591368825.041348,72,1cfd083f,8,   7.953200,0.81547133,2.16713666,   0.00000,0
1591368825.041932,73,18feee3f,8,   0.000000,0.00000000,0.00000000,  77.75000,0
1591368856.502662,76,1cfd083f,8,   7.953200,0.81547133,2.16713666,   0.00000,0
1591368856.503226,77,18feee3f,8,   0.000000,0.00000000,0.00000000,  77.12500,0
1591368887.965131,80,1cfd083f,8,   7.953200,0.81547133,2.16713666,   0.00000,0
1591368887.965701,81,18feee3f,8,   0.000000,0.00000000,0.00000000,  77.12500,0
1591368919.425291,84,1cfd083f,8,   7.953200,0.81547133,2.16713666,   0.00000,0
1591368919.425879,85,18feee3f,8,   0.000000,0.00000000,0.00000000,  77.12500,0
1591368950.886609,88,1cfd083f,8,   0.718757,0.81669223,2.16994430,   0.00000,0
1591368950.887216,89,18feee3f,8,   0.000000,0.00000000,0.00000000,  77.50000,0
1591368982.348682,92,1cfd083f,8,   0.718757,0.81669223,2.16994430,   0.00000,0
1591368982.349251,93,18feee3f,8,   0.000000,0.00000000,0.00000000,  77.50000,0
1591369013.809252,96,1cfd083f,8,   0.718757,0.81669223,2.16994430,   0.00000,0
1591369013.809842,97,18feee3f,8,   0.000000,0.00000000,0.00000000,  77.50000,0
1591369045.270537,100,1cfd083f,8,   8.328203,0.81718059,2.17055466,   0.00000,0
1591369045.271117,101,18feee3f,8,   0.000000,0.00000000,0.00000000,  78.53125,0
1591369076.732226,104,1cfd083f,8,   8.328203,0.81718059,2.17055466,   0.00000,0
1591369076.732807,105,18feee3f,8,   0.000000,0.00000000,0.00000000,  78.56250,0
1591369108.193203,108,1cfd083f,8,   8.328203,0.81718059,2.17055466,   0.00000,0
1591369108.193746,109,18feee3f,8,   0.000000,0.00000000,0.00000000,  78.56250,0
1591369139.654514,112,1cfd083f,8,   8.328203,0.81718059,2.17055466,   0.00000,0
1591369139.655091,113,18feee3f,8,   0.000000,0.00000000,0.00000000,  78.56250,0
1591369171.115811,116,1cfd083f,8,   0.734382,0.81763843,2.17092088,   0.00000,0
1591369171.116391,117,18feee3f,8,   0.000000,0.00000000,0.00000000,  79.59375,0
1591369202.577157,120,1cfd083f,8,   0.734382,0.81763843,2.17092088,   0.00000,0
1591369202.577711,121,18feee3f,8,   0.000000,0.00000000,0.00000000,  79.59375,0
1591369234.038452,124,1cfd083f,8,   0.734382,0.81763843,2.17092088,   0.00000,0
1591369234.039037,125,18feee3f,8,   0.000000,0.00000000,0.00000000,  79.59375,0
1591369265.501744,128,1cfd083f,8,   0.546880,0.81632596,2.16811323,   0.00000,0
1591369265.502331,129,18feee3f,8,   0.000000,0.00000000,0.00000000,  80.25000,0
1591369296.961098,132,1cfd083f,8,   0.546880,0.81632596,2.16811323,   0.00000,0
1591369296.961686,133,18feee3f,8,   0.000000,0.00000000,0.00000000,  80.28125,0
1591369328.422445,136,1cfd083f,8,   0.546880,0.81632596,2.16811323,   0.00000,0
1591369328.423002,137,18feee3f,8,   0.000000,0.00000000,0.00000000,  80.28125,0
1591369359.883764,140,1cfd083f,8,   0.546880,0.81632596,2.16811323,   0.00000,0
1591369359.884318,141,18feee3f,8,   0.000000,0.00000000,0.00000000,  80.28125,0
1591369391.345062,144,1cfd083f,8,   7.828198,0.81562394,2.16640423,   0.00000,0
1591369391.345619,145,18feee3f,8,   0.000000,0.00000000,0.00000000,  80.37500,0
1591369422.806401,148,1cfd083f,8,   7.828198,0.81562394,2.16640423,   0.00000,0
1591369422.806953,149,18feee3f,8,   0.000000,0.00000000,0.00000000,  80.37500,0
1591369454.267731,152,1cfd083f,8,   7.828198,0.81562394,2.16640423,   0.00000,0
1591369454.268278,153,18feee3f,8,   0.000000,0.00000000,0.00000000,  80.37500,0
1591369485.729036,156,1cfd083f,8,   7.703197,0.81495244,2.16469523,   0.00000,0
1591369485.729598,157,18feee3f,8,   0.000000,0.00000000,0.00000000,  80.09375,0
1591369517.190368,160,1cfd083f,8,   7.703197,0.81495244,2.16469523,   0.00000,0
1591369517.190923,161,18feee3f,8,   0.000000,0.00000000,0.00000000,  80.06250,0
1591369548.651678,164,1cfd083f,8,   7.703197,0.81495244,2.16469523,   0.00000,0
1591369548.652244,165,18feee3f,8,   0.000000,0.00000000,0.00000000,  80.06250,0
1591369580.114580,168,1cfd083f,8,   7.703197,0.81495244,2.16469523,   0.00000,0
1591369580.115145,169,18feee3f,8,   0.000000,0.00000000,0.00000000,  80.06250,0
