Time (min),Viscosity (cp),Density (gm/cc),Dielectric constant (-),Temperature (C), Status
6.182988484700521e-06,10.375097,0.83173985,2.38137227,77.25,0.0
0.5243576486905416,10.375097,0.83173985,2.38137227,77.25,0.0
1.0487099329630534,10.375097,0.83173985,2.38137227,77.25,0.0
1.573061748345693,7.546946,0.82325458,2.33779272,86.0625,0.0
2.0974143981933593,7.546946,0.82325458,2.33779272,86.125,0.0
2.6217673341433207,7.546946,0.82325458,2.33779272,86.125,0.0
3.146122034390767,6.031307,0.81400625,2.29909603,89.28125,0.0
3.670474632581075,6.031307,0.81400625,2.29909603,89.3125,0.0
4.194827751318614,6.031307,0.81400625,2.29909603,89.3125,0.0
4.7191814661026,5.453176,0.80945838,2.27162992,90.15625,0.0
5.243534998099009,5.453176,0.80945838,2.27162992,90.15625,0.0
5.767888351281484,5.453176,0.80945838,2.27162992,90.15625,0.0
6.292268164952596,5.453176,0.80945838,2.27162992,90.15625,0.0
6.816595383485159,5.250049,0.80765755,2.25905655,89.5625,0.0
7.3409491340319315,5.250049,0.80765755,2.25905655,89.5625,0.0
7.865321699778239,5.250049,0.80765755,2.25905655,89.5625,0.0
8.389655681451162,5.234424,0.80756598,2.25246469,88.3125,0.0
8.914009149869283,5.234424,0.80756598,2.25246469,88.3125,0.0
9.438375465075175,5.234424,0.80756598,2.25246469,88.3125,0.0
9.962716682751973,5.31255,0.80781016,0.14111474,86.34375,0.0
10.487070151170094,5.31255,0.80781016,0.14111474,86.3125,0.0
11.01142913500468,5.31255,0.80781016,0.14111474,86.3125,0.0
11.535777048269908,5.421926,0.80906159,2.24501832,84.0625,0.0
12.060131565729778,5.421926,0.80906159,2.24501832,83.90625,0.0
12.584484100341797,5.421926,0.80906159,2.24501832,83.90625,0.0
13.108837298552196,5.421926,0.80906159,2.24501832,83.90625,0.0
13.633191200097402,5.625053,0.8101604,2.24916876,81.34375,0.0
14.157544215520224,5.625053,0.8101604,2.24916876,81.34375,0.0
14.681897815068563,5.625053,0.8101604,2.24916876,81.34375,0.0
15.206251184145609,5.781304,0.81168653,2.25673719,78.875,0.0
15.730604434013367,5.781304,0.81168653,2.25673719,78.875,0.0
16.254958033561707,5.781304,0.81168653,2.25673719,78.875,0.0
16.7793110648791,6.062557,0.81348736,2.26259663,76.5625,0.0
17.30366439819336,6.062557,0.81348736,2.26259663,76.5625,0.0
17.828050315380096,6.062557,0.81348736,2.26259663,76.5625,0.0
18.352371100584666,6.250059,0.8158376,2.27016507,75.65625,0.0
18.87672426700592,6.250059,0.8158376,2.27016507,75.65625,0.0
