Time (min),Viscosity (cp),Density (gm/cc),Dielectric constant (-),Temperature (C), Status
6.981690724690756e-06,66.031869,0.88002655,2.81191871,72.15625,0.0
0.5243592818578084,26.17212,0.88152216,2.73623434,86.0,0.0
1.0487122297286988,26.17212,0.88152216,2.73623434,86.03125,0.0
1.57306569814682,26.17212,0.88152216,2.73623434,86.03125,0.0
2.0974193970362345,12.687619,0.0535671,2.64968559,90.6875,0.0
2.621773862838745,12.687619,0.0535671,2.64968559,90.90625,0.0
3.1461281140645343,12.687619,0.0535671,2.64968559,90.90625,0.0
3.670514933268229,12.687619,0.0535671,2.64968559,90.90625,0.0
4.194836382071177,8.921959,0.83741705,2.59731688,92.15625,0.0
4.719190780321757,8.921959,0.83741705,2.59731688,92.15625,0.0
5.2435709993044535,8.921959,0.83741705,2.59731688,92.15625,0.0
5.7678995331128435,8.921959,0.83741705,2.59731688,92.15625,0.0
6.292253597577413,0.500005,0.83338807,2.56765349,91.4375,0.0
6.816626965999603,0.500005,0.83338807,2.56765349,91.4375,0.0
7.3409621000289915,0.500005,0.83338807,2.56765349,91.4375,0.0
7.865315632025401,7.796948,0.83250292,2.55727741,89.71875,0.0
8.389683016141255,7.796948,0.83250292,2.55727741,89.625,0.0
8.914024031162262,7.796948,0.83250292,2.55727741,89.625,0.0
9.438378548622131,7.796948,0.83250292,2.55727741,89.625,0.0
9.96273293097814,0.500005,0.8327471,2.55666705,-250.4375,0.0
10.487087416648865,0.500005,0.8327471,2.55666705,-250.46875,0.0
11.011443249384563,0.500005,0.8327471,2.55666705,-250.46875,0.0
11.535799380143484,0.500005,0.8327471,2.55666705,-250.46875,0.0
12.060154247283936,8.375079,0.83476159,2.56216027,83.9375,0.0
12.58451006412506,8.375079,0.83476159,2.56216027,83.875,0.0
13.10886583328247,8.375079,0.83476159,2.56216027,83.875,0.0
13.633221213022868,8.906333,0.83723392,2.56899628,81.40625,0.0
14.1575767993927,8.906333,0.83723392,2.56899628,81.3125,0.0
14.6819317817688,8.906333,0.83723392,2.56899628,81.3125,0.0
15.206287630399068,8.906333,0.83723392,2.56899628,81.3125,0.0
15.730642779668171,9.62509,0.8405914,2.57900615,78.53125,0.0
16.254997964700063,9.62509,0.8405914,2.57900615,78.53125,0.0
16.77938588062922,9.62509,0.8405914,2.57900615,78.53125,0.0
17.303708513577778,10.234471,0.84343,2.58889395,76.625,0.0
17.82806351582209,10.234471,0.84343,2.58889395,76.59375,0.0
18.352444716294606,10.234471,0.84343,2.58889395,76.59375,0.0
18.87677359978358,10.234471,0.84343,2.58889395,76.59375,0.0
19.4011346300443,11.156355,0.84648225,2.5968286,76.71875,0.0
19.925502665837605,11.156355,0.84648225,2.5968286,76.78125,0.0
20.449837497870128,11.156355,0.84648225,2.5968286,76.78125,0.0
20.97419269879659,11.156355,0.84648225,2.5968286,76.78125,0.0
21.49856016635895,11.625109,0.84809995,2.61245376,78.375,0.0
22.022902313868205,11.625109,0.84809995,2.61245376,78.375,0.0
22.547256779670715,11.625109,0.84809995,2.61245376,78.375,0.0
23.071611766020457,11.500108,0.84877145,2.61306412,79.9375,0.0
23.59596644639969,11.500108,0.84877145,2.61306412,79.96875,0.0
24.12032106320063,11.500108,0.84877145,2.61306412,79.96875,0.0
24.644675866762796,11.062604,0.84599389,2.60073489,80.6875,0.0
25.169030165672304,11.062604,0.84599389,2.60073489,80.71875,0.0
25.693385247389475,11.062604,0.84599389,2.60073489,80.71875,0.0
26.21777239640554,10.593849,0.84471194,2.59719481,80.8125,0.0
26.742094763120015,10.593849,0.84471194,2.59719481,80.78125,0.0
27.26644951502482,10.593849,0.84471194,2.59719481,80.78125,0.0
27.790803813934325,10.593849,0.84471194,2.59719481,80.78125,0.0
28.31515827973684,10.406348,0.05298717,2.59267817,80.40625,0.0
28.839513063430786,10.406348,0.05298717,2.59267817,80.375,0.0
29.363867715994516,10.406348,0.05298717,2.59267817,80.375,0.0
29.888255230585735,10.406348,0.05298717,2.59267817,80.375,0.0
30.41257711648941,10.406348,0.84352156,2.59231195,79.78125,0.0
30.93693126440048,10.406348,0.84352156,2.59231195,79.78125,0.0
31.461312031745912,10.406348,0.84352156,2.59231195,79.78125,0.0
31.985640915234885,10.546974,0.84385731,2.59341059,79.5625,0.0
32.50999518235525,10.546974,0.84385731,2.59341059,79.53125,0.0
33.03436884880066,10.546974,0.84385731,2.59341059,79.53125,0.0
33.558704082171126,10.546974,0.84385731,2.59341059,79.53125,0.0
34.083058496316276,10.640725,0.05313978,2.60097903,79.625,0.0
34.60742571353912,10.640725,0.05313978,2.60097903,79.625,0.0
35.131767431894936,10.640725,0.05313978,2.60097903,79.625,0.0
35.656121965249376,10.640725,0.05313978,2.60097903,79.625,0.0
36.18048258225123,10.750101,0.84516978,2.60158939,80.21875,0.0
36.70483047962189,10.750101,0.84516978,2.60158939,80.21875,0.0
37.22918489774068,10.750101,0.84516978,2.60158939,80.21875,0.0
37.753538966178894,10.6876,0.84489508,2.60256596,80.6875,0.0
38.277893582979836,10.6876,0.84489508,2.60256596,80.6875,0.0
38.80224834680557,10.6876,0.84489508,2.60256596,80.6875,0.0
39.32660234769185,10.6876,0.84489508,2.60256596,80.6875,0.0
39.85095724662145,10.593849,0.05277351,2.60122318,80.9375,0.0
40.37531108061473,10.593849,0.05277351,2.60122318,80.9375,0.0
40.89966590007146,10.593849,0.05277351,2.60122318,80.9375,0.0
41.42401994864146,10.593849,0.05277351,2.60122318,80.9375,0.0
41.94837478001912,10.484473,0.84324686,2.59878174,80.875,0.0
42.47272936503092,10.484473,0.84324686,2.59878174,80.875,0.0
42.997116382916765,10.484473,0.84324686,2.59878174,80.875,0.0
43.52143808205923,10.359472,0.84382679,2.59865967,80.75,0.0
44.045792229970296,10.359472,0.84382679,2.59865967,80.75,0.0
44.57017401456833,10.359472,0.84382679,2.59865967,80.75,0.0
45.09450500011444,10.359472,0.84382679,2.59865967,80.75,0.0
45.618868215878805,10.421973,0.84336895,2.59731688,80.53125,0.0
46.14323846499125,10.421973,0.84336895,2.59731688,80.53125,0.0
46.667575931549074,10.421973,0.84336895,2.59731688,80.53125,0.0
47.191932614644365,10.453223,0.84349104,2.59780517,80.5,0.0
47.716301663716635,10.453223,0.84349104,2.59780517,80.5,0.0
48.24064548015595,10.453223,0.84349104,2.59780517,80.5,0.0
48.765002663930254,10.453223,0.84349104,2.59780517,80.5,0.0
49.289364246527356,10.515724,0.84346052,2.59914796,80.59375,0.0
49.81371457974116,10.515724,0.84346052,2.59914796,80.59375,0.0
50.33807036479314,10.515724,0.84346052,2.59914796,80.59375,0.0
50.86242634852727,10.453223,0.05320083,2.59914796,80.8125,0.0
51.386782213052115,10.453223,0.05320083,2.59914796,80.84375,0.0
51.91113859812419,10.453223,0.05320083,2.59914796,80.84375,0.0
52.435494581858315,10.453223,0.05320083,2.59914796,80.84375,0.0
52.95984992980957,10.500098,0.84336895,2.5985376,80.96875,0.0
53.484205881754555,10.500098,0.84336895,2.5985376,80.96875,0.0
54.00856119791667,10.500098,0.84336895,2.5985376,80.96875,0.0
54.532917296886446,10.500098,0.84336895,2.5985376,80.96875,0.0
55.05727256536484,10.359472,0.84379627,2.59756103,81.0625,0.0
55.58162808020909,10.359472,0.84379627,2.59756103,81.0625,0.0
56.10601661602656,10.359472,0.84379627,2.59756103,81.0625,0.0
56.63033904631933,10.359472,0.84379627,2.59756103,81.0625,0.0
57.154694179693855,10.343847,0.84343,2.59670653,81.125,0.0
57.67907619873683,10.343847,0.84343,2.59670653,81.125,0.0
58.20340514977773,10.343847,0.84343,2.59670653,81.125,0.0
58.727760215600334,10.343847,0.84343,2.59670653,81.125,0.0
59.25213494698207,10.375097,0.84306373,2.59060295,81.15625,0.0
59.77647091547648,10.375097,0.84306373,2.59060295,81.15625,0.0
60.30082621574402,10.375097,0.84306373,2.59060295,81.15625,0.0
60.82519423166911,10.375097,0.84306373,2.59060295,81.15625,0.0
61.34953687985738,10.375097,0.84278902,2.58926016,81.15625,0.0
61.87389208078385,10.375097,0.84278902,2.58926016,81.15625,0.0
62.39825329780579,10.375097,0.84278902,2.58926016,81.15625,0.0
62.92260223229726,10.375097,0.84278902,2.58926016,81.15625,0.0
63.446957397460935,10.359472,0.84330791,2.58913809,81.03125,0.0
63.97131349643072,10.359472,0.84330791,2.58913809,81.03125,0.0
64.49566786289215,10.359472,0.84330791,2.58913809,81.03125,0.0
65.0200226465861,10.359472,0.8430332,2.58962638,80.9375,0.0
65.54437749783197,10.359472,0.8430332,2.58962638,80.9375,0.0
66.06873233318329,10.359472,0.8430332,2.58962638,80.9375,0.0
66.5930878996849,10.359472,0.8430332,2.58962638,80.9375,0.0
67.11746904850006,10.343847,0.84339947,2.58987052,80.84375,0.0
67.64179783264795,10.343847,0.84339947,2.58987052,80.84375,0.0
68.16615273157755,10.343847,0.84339947,2.58987052,80.84375,0.0
68.69050793250402,10.343847,0.84339947,2.58987052,80.84375,0.0
69.21489561398825,10.406348,0.84297216,2.59096916,80.78125,0.0
69.73921749989192,10.406348,0.84297216,2.59096916,80.78125,0.0
70.26357331673304,10.406348,0.84297216,2.59096916,80.78125,0.0
70.78795358339946,10.437598,0.84336895,2.59145745,80.71875,0.0
71.31228233178457,10.437598,0.84336895,2.59145745,80.71875,0.0
71.83663764794667,10.437598,0.84336895,2.59145745,80.71875,0.0
72.36101183096568,10.437598,0.84336895,2.59145745,80.71875,0.0
72.88534717957178,10.375097,0.8449256,2.59096916,80.71875,0.0
73.40970231294632,10.375097,0.8449256,2.59096916,80.71875,0.0
73.93406966527303,10.375097,0.8449256,2.59096916,80.71875,0.0
74.45841168165207,10.390722,0.84474247,2.59133538,80.71875,0.0
74.98276681502661,10.390722,0.84474247,2.59133538,80.71875,0.0
75.50712774991989,10.390722,0.84474247,2.59133538,80.71875,0.0
76.0314762155215,10.390722,0.84474247,2.59133538,80.71875,0.0
76.55583134889602,10.468848,0.84327738,2.59060295,80.75,0.0
77.08018636306127,10.468848,0.84327738,2.59060295,80.75,0.0
77.60454136530558,10.468848,0.84327738,2.59060295,80.75,0.0
