Time (min),Viscosity (cp),Density (gm/cc),Dielectric constant (-),Temperature (C), Status
7.132689158121745e-06,6.718813,0.80597881,2.14443134,81.71875,0.0
0.5243715167045593,7.156317,0.80759651,2.14797142,-250.6875,0.0
1.0487412333488464,7.156317,0.80759651,2.14797142,-250.84375,0.0
1.573098349571228,7.156317,0.80759651,2.14797142,-250.84375,0.0
2.09746075073878,7.156317,0.80759651,2.14797142,-250.84375,0.0
2.6218231161435446,7.578196,0.81022145,2.15053492,76.78125,0.0
3.1461843331654866,7.578196,0.81022145,2.15053492,76.78125,0.0
3.6705451011657715,7.578196,0.81022145,2.15053492,76.78125,0.0
4.1949059009552006,7.578196,0.81022145,2.15053492,76.78125,0.0
4.719265699386597,0.625006,0.81113712,2.15383086,75.9375,0.0
5.243625235557556,0.625006,0.81113712,2.15383086,75.9375,0.0
5.767984783649444,0.625006,0.81113712,2.15383086,75.9375,0.0
6.292343715826671,8.546955,0.81385363,2.15846958,76.71875,0.0
6.81670206785202,8.546955,0.81385363,2.15846958,76.78125,0.0
7.341060149669647,8.546955,0.81385363,2.15846958,76.78125,0.0
7.865451184908549,8.546955,0.81385363,2.15846958,76.78125,0.0
8.389775852362314,8.687581,0.81382311,2.16066686,78.5,0.0
8.914133365948995,8.687581,0.81382311,2.16066686,78.5,0.0
9.438516700267792,8.687581,0.81382311,2.16066686,78.5,0.0
9.962847749392191,8.50008,0.8132737,2.15944615,79.9375,0.0
10.487205135822297,8.50008,0.8132737,2.15944615,80.0,0.0
11.011581099033355,8.50008,0.8132737,2.15944615,80.0,0.0
11.535918402671815,8.50008,0.8132737,2.15944615,80.0,0.0
12.06027501821518,0.609381,0.81238855,0.13598773,80.78125,0.0
12.584643801053366,0.609381,0.81238855,0.13598773,80.78125,0.0
13.108987398942311,0.609381,0.81238855,0.13598773,80.78125,0.0
13.63334329922994,7.843824,0.81028249,2.15419707,80.84375,0.0
14.157705867290497,7.843824,0.81028249,2.15419707,80.84375,0.0
14.682055600484212,7.843824,0.81028249,2.15419707,80.84375,0.0
15.206411500771841,7.843824,0.81028249,2.15419707,80.84375,0.0
15.730766900380452,7.765698,0.80970256,2.15297635,80.375,0.0
16.25512246688207,7.765698,0.80970256,2.15297635,80.375,0.0
16.779478466510774,7.765698,0.80970256,2.15297635,80.375,0.0
17.303866068522137,7.718822,0.81022145,2.15334257,79.84375,0.0
17.828189265727996,7.718822,0.81022145,2.15334257,79.8125,0.0
18.35254439910253,7.718822,0.81022145,2.15334257,79.8125,0.0
18.87689938545227,7.718822,0.81022145,2.15334257,79.8125,0.0
19.40125468571981,7.796948,0.81046563,2.15334257,-250.625,0.0
19.925609532992045,7.796948,0.81046563,2.15334257,-250.625,0.0
20.449964833259582,7.796948,0.81046563,2.15334257,-250.625,0.0
20.97431995073954,7.937574,0.81107608,2.15346464,-250.78125,0.0
21.498674682776134,7.937574,0.81107608,2.15346464,-250.75,0.0
22.023029132684073,7.937574,0.81107608,2.15346464,-250.75,0.0
22.547410182158153,7.937574,0.81107608,2.15346464,-250.75,0.0
23.071738533178966,0.54688,0.81125921,2.15334257,-250.625,0.0
23.59609314997991,0.54688,0.81125921,2.15334257,-250.625,0.0
24.12046738465627,0.54688,0.81125921,2.15334257,-250.625,0.0
24.64480213324229,7.98445,0.81095399,2.154075,-250.625,0.0
25.16915678580602,7.98445,0.81095399,2.154075,79.75,0.0
25.693524050712586,7.98445,0.81095399,2.154075,79.75,0.0
26.217865999539693,7.98445,0.81095399,2.154075,79.75,0.0
26.742220401763916,0.51563,0.81101503,2.15517364,80.28125,0.0
27.2665807167689,0.51563,0.81101503,2.15517364,80.28125,0.0
27.7909295519193,0.51563,0.81101503,2.15517364,80.28125,0.0
28.31528354883194,0.51563,0.81101503,2.15517364,80.28125,0.0
28.83963813384374,7.875074,0.81162549,2.154075,80.78125,0.0
29.363992750644684,7.875074,0.81162549,2.154075,80.78125,0.0
29.888347117106118,7.875074,0.81162549,2.154075,80.78125,0.0
30.41273396809896,7.828198,0.81122869,2.15309843,80.9375,0.0
30.9370551665624,7.828198,0.81122869,2.15309843,80.9375,0.0
31.461409652233122,7.828198,0.81122869,2.15309843,80.9375,0.0
31.985764185587566,7.828198,0.81122869,2.15309843,80.9375,0.0
32.5101149002711,7.656322,0.81009936,2.15285428,81.0,0.0
33.03446330229441,7.656322,0.81009936,2.15285428,81.0,0.0
33.558812415599824,7.656322,0.81009936,2.15285428,81.0,0.0
34.08316121896108,7.734448,0.8089395,2.14052505,80.875,0.0
34.60751039981842,7.734448,0.8089395,2.14052505,80.875,0.0
35.13186004956563,7.734448,0.8089395,2.14052505,80.875,0.0
35.656236151854195,7.734448,0.8089395,2.14052505,80.875,0.0
36.180559901396435,7.859449,0.8046053,2.14186784,80.53125,0.0
36.70490984916687,7.859449,0.8046053,2.14186784,80.53125,0.0
37.22927960157394,7.859449,0.8046053,2.14186784,80.53125,0.0
37.75361083348592,7.859449,0.8046053,2.14186784,80.53125,0.0
38.27796165148417,7.687572,0.81128974,2.14028091,80.25,0.0
38.802325483163195,7.687572,0.81128974,2.14028091,80.25,0.0
39.326663482189176,7.687572,0.81128974,2.14028091,80.25,0.0
39.85101471741994,7.781323,0.81064876,2.15261014,80.1875,0.0
40.375371634960175,7.781323,0.81064876,2.15261014,80.125,0.0
40.899717485904695,7.781323,0.81064876,2.15261014,80.125,0.0
41.42406893571218,7.781323,0.81064876,2.15261014,80.125,0.0
41.94842076698939,7.859449,0.81086242,2.15114528,80.09375,0.0
42.47277231613795,7.859449,0.81086242,2.15114528,80.125,0.0
42.997124167283374,7.859449,0.81086242,2.15114528,80.125,0.0
43.52147623300552,7.859449,0.81086242,2.15114528,80.125,0.0
44.04582830270132,7.875074,0.81070981,2.15358671,80.28125,0.0
44.570180269082385,7.875074,0.81070981,2.15358671,80.28125,0.0
45.094532382488254,7.875074,0.81070981,2.15358671,80.28125,0.0
45.61888470252355,7.875074,0.81070981,2.15358671,80.28125,0.0
46.14323681592941,7.828198,0.81101503,2.15212185,80.46875,0.0
46.667589382330576,7.828198,0.81101503,2.15212185,80.46875,0.0
47.191973900794984,7.828198,0.81101503,2.15212185,80.46875,0.0
47.71629391908645,7.828198,0.81101503,2.15212185,80.46875,0.0
48.24064623514811,7.796948,0.81101503,2.15370878,80.46875,0.0
48.765025015672045,7.796948,0.81101503,2.15370878,80.46875,0.0
49.28935131629308,7.796948,0.81101503,2.15370878,80.46875,0.0
49.813709783554074,7.828198,0.81101503,2.15090114,80.4375,0.0
50.338075768947604,7.828198,0.81101503,2.15090114,80.4375,0.0
50.86240848302841,7.828198,0.81101503,2.15090114,80.4375,0.0
51.38676170110703,7.828198,0.81101503,2.15090114,80.4375,0.0
51.911126899719235,7.765698,0.81074033,2.15444121,80.40625,0.0
52.43546656767527,7.765698,0.81074033,2.15444121,80.40625,0.0
52.959819634755455,7.765698,0.81074033,2.15444121,80.40625,0.0
53.48417238394419,7.890699,0.80649769,2.15346464,80.4375,0.0
54.008525200684865,7.890699,0.80649769,2.15346464,80.4375,0.0
54.5328776995341,7.890699,0.80649769,2.15346464,80.4375,0.0
55.057230985164644,7.812573,0.80787121,2.1532205,80.5,0.0
55.58158384958903,7.812573,0.80787121,2.1532205,80.5,0.0
