timestamp,count,id,dlc,Viscosity (cp),Density (gm/cc),Dielectric constant (-),Temperature (C), Status
1591972498.019770,0,1cfd083f,8,  47.547321,0.86415482,2.33388643,   0.00000,0
1591972498.020192,1,18feee3f,8,   0.000000,0.00000000,0.00000000,  73.28125,0
1591972529.480678,4,1cfd083f,8,  20.578318,0.84987026,2.30324646,   0.00000,0
1591972529.481252,5,18feee3f,8,   0.000000,0.00000000,0.00000000,-250.15625,0
1591972560.941744,8,1cfd083f,8,  20.578318,0.84987026,2.30324646,   0.00000,0
1591972560.942329,9,18feee3f,8,   0.000000,0.00000000,0.00000000,-250.15625,0
1591972592.402849,12,1cfd083f,8,  20.578318,0.84987026,2.30324646,   0.00000,0
1591972592.403427,13,18feee3f,8,   0.000000,0.00000000,0.00000000,-250.15625,0
1591972623.863993,16,1cfd083f,8,  10.828227,0.82719199,2.26821192,   0.00000,0
1591972623.864567,17,18feee3f,8,   0.000000,0.00000000,0.00000000,  92.03125,0
1591972655.325154,20,1cfd083f,8,  10.828227,0.82719199,2.26821192,   0.00000,0
1591972655.325729,21,18feee3f,8,   0.000000,0.00000000,0.00000000,  92.21875,0
1591972686.786381,24,1cfd083f,8,  10.828227,0.82719199,2.26821192,   0.00000,0
1591972686.786932,25,18feee3f,8,   0.000000,0.00000000,0.00000000,  92.21875,0
1591972718.247529,28,1cfd083f,8,   7.734448,0.81489140,2.23867060,   0.00000,0
1591972718.248095,29,18feee3f,8,   0.000000,0.00000000,0.00000000,  93.12500,0
1591972749.708752,32,1cfd083f,8,   7.734448,0.81489140,2.23867060,   0.00000,0
1591972749.709325,33,18feee3f,8,   0.000000,0.00000000,0.00000000,  93.15625,0
1591972781.169938,36,1cfd083f,8,   7.734448,0.81489140,2.23867060,   0.00000,0
1591972781.170511,37,18feee3f,8,   0.000000,0.00000000,0.00000000,  93.15625,0
1591972812.633111,40,1cfd083f,8,   7.734448,0.81489140,2.23867060,   0.00000,0
1591972812.633672,41,18feee3f,8,   0.000000,0.00000000,0.00000000,  93.15625,0
1591972844.092327,44,1cfd083f,8,   7.000066,0.81095399,0.14013817,   0.00000,0
1591972844.092903,45,18feee3f,8,   0.000000,0.00000000,0.00000000,  92.56250,0
1591972875.553552,48,1cfd083f,8,   7.000066,0.81095399,0.14013817,   0.00000,0
1591972875.554096,49,18feee3f,8,   0.000000,0.00000000,0.00000000,  92.56250,0
1591972907.016317,52,1cfd083f,8,   7.000066,0.81095399,0.14013817,   0.00000,0
1591972907.016859,53,18feee3f,8,   0.000000,0.00000000,0.00000000,  92.56250,0
1591972938.475968,56,1cfd083f,8,   6.906315,0.80967204,2.21193693,   0.00000,0
1591972938.476520,57,18feee3f,8,   0.000000,0.00000000,0.00000000,  90.84375,0
1591972969.937146,60,1cfd083f,8,   6.906315,0.80967204,2.21193693,   0.00000,0
1591972969.937727,61,18feee3f,8,   0.000000,0.00000000,0.00000000,  90.68750,0
1591973001.399501,64,1cfd083f,8,   6.906315,0.80967204,2.21193693,   0.00000,0
1591973001.400087,65,18feee3f,8,   0.000000,0.00000000,0.00000000,  90.68750,0
1591973032.859540,68,1cfd083f,8,   6.906315,0.80967204,2.21193693,   0.00000,0
1591973032.860120,69,18feee3f,8,   0.000000,0.00000000,0.00000000,  90.68750,0
1591973064.320734,72,1cfd083f,8,   7.015691,0.80997727,2.21108242,   0.00000,0
1591973064.321299,73,18feee3f,8,   0.000000,0.00000000,0.00000000,  88.43750,0
1591973095.782690,76,1cfd083f,8,   7.015691,0.80997727,2.21108242,   0.00000,0
1591973095.783259,77,18feee3f,8,   0.000000,0.00000000,0.00000000,  88.43750,0
1591973127.243139,80,1cfd083f,8,   7.015691,0.80997727,2.21108242,   0.00000,0
1591973127.243717,81,18feee3f,8,   0.000000,0.00000000,0.00000000,  88.43750,0
1591973158.704360,84,1cfd083f,8,   7.312569,0.81226646,2.20925135,   0.00000,0
1591973158.704890,85,18feee3f,8,   0.000000,0.00000000,0.00000000,  85.90625,0
1591973190.165897,88,1cfd083f,8,   7.312569,0.81226646,2.20925135,   0.00000,0
1591973190.166462,89,18feee3f,8,   0.000000,0.00000000,0.00000000,  85.75000,0
1591973221.626753,92,1cfd083f,8,   7.312569,0.81226646,2.20925135,   0.00000,0
1591973221.627323,93,18feee3f,8,   0.000000,0.00000000,0.00000000,  85.75000,0
1591973253.087950,96,1cfd083f,8,   7.734448,0.81495244,2.20290363,   0.00000,0
1591973253.088515,97,18feee3f,8,   0.000000,0.00000000,0.00000000,  83.37500,0
1591973284.549147,100,1cfd083f,8,   7.734448,0.81495244,2.20290363,   0.00000,0
1591973284.549871,101,18feee3f,8,   0.000000,0.00000000,0.00000000,  83.18750,0
1591973316.010339,104,1cfd083f,8,   7.734448,0.81495244,2.20290363,   0.00000,0
1591973316.010913,105,18feee3f,8,   0.000000,0.00000000,0.00000000,  83.18750,0
1591973347.471549,108,1cfd083f,8,   7.734448,0.81495244,2.20290363,   0.00000,0
1591973347.472129,109,18feee3f,8,   0.000000,0.00000000,0.00000000,  83.18750,0
1591973378.932749,112,1cfd083f,8,   8.250077,0.81751634,2.20607749,   0.00000,0
1591973378.933330,113,18feee3f,8,   0.000000,0.00000000,0.00000000,  80.40625,0
1591973410.393957,116,1cfd083f,8,   8.250077,0.81751634,2.20607749,   0.00000,0
1591973410.394528,117,18feee3f,8,   0.000000,0.00000000,0.00000000,  80.40625,0
1591973441.855187,120,1cfd083f,8,   8.250077,0.81751634,2.20607749,   0.00000,0
1591973441.855718,121,18feee3f,8,   0.000000,0.00000000,0.00000000,  80.40625,0
1591973473.316381,124,1cfd083f,8,   8.781332,0.82017180,2.21108242,   0.00000,0
1591973473.316925,125,18feee3f,8,   0.000000,0.00000000,0.00000000,  77.93750,0
1591973504.777553,128,1cfd083f,8,   8.781332,0.82017180,2.21108242,   0.00000,0
1591973504.778128,129,18feee3f,8,   0.000000,0.00000000,0.00000000,  77.93750,0
1591973536.238779,132,1cfd083f,8,   8.781332,0.82017180,2.21108242,   0.00000,0
1591973536.239346,133,18feee3f,8,   0.000000,0.00000000,0.00000000,  77.93750,0
1591973567.701135,136,1cfd083f,8,   9.453214,0.82267465,2.21608736,   0.00000,0
1591973567.701702,137,18feee3f,8,   0.000000,0.00000000,0.00000000,  76.93750,0
1591973599.163111,140,1cfd083f,8,   9.453214,0.82267465,2.21608736,   0.00000,0
