Time (min),Viscosity (cp),Density (gm/cc),Dielectric constant (-),Temperature (C), Status
7.748603820800781e-06,29.234649,0.87691325,2.72854383,77.34375,0.0
0.524357815583547,29.234649,0.87691325,2.72854383,77.34375,0.0
1.048714284102122,18.765801,0.86165197,2.6831332,88.34375,0.0
1.5730605840682983,18.765801,0.86165197,2.6831332,88.34375,0.0
2.097413384914398,18.765801,0.86165197,2.6831332,88.34375,0.0
2.6217666347821553,10.937603,0.84458985,2.62319606,88.34375,0.0
3.146120715141296,10.937603,0.84458985,2.62319606,91.78125,0.0
3.6704742511113486,10.937603,0.84458985,2.62319606,91.78125,0.0
4.194828701019287,10.937603,0.84458985,2.62319606,91.78125,0.0
4.719183198610941,8.50008,0.83433427,2.58376694,92.03125,0.0
5.243537950515747,8.50008,0.83433427,2.58376694,92.0,0.0
5.767892567316691,8.50008,0.83433427,2.58376694,92.0,0.0
6.292247132460276,8.50008,0.83433427,2.58376694,92.0,0.0
6.816602249940236,7.906324,0.83155672,0.16101241,90.59375,0.0
7.340956898530324,7.906324,0.83155672,0.16101241,90.53125,0.0
7.86534458398819,7.906324,0.83155672,0.16101241,90.53125,0.0
8.389666601022084,7.906324,0.83155672,0.16101241,90.53125,0.0
8.914021333058676,7.843824,0.8320756,2.55617876,88.25,0.0
9.438402299086253,7.843824,0.8320756,2.55617876,88.25,0.0
9.962730515003205,7.843824,0.8320756,2.55617876,88.25,0.0
10.487091934680938,0.718757,0.83201456,2.55508012,85.65625,0.0
11.011459918816884,0.718757,0.83201456,2.55508012,85.5,0.0
11.535795617103577,0.718757,0.83201456,2.55508012,85.5,0.0
12.060150317351024,0.718757,0.83201456,2.55508012,85.5,0.0
12.584517951806387,8.609456,0.83494472,0.16125655,82.90625,0.0
13.108860417207081,8.609456,0.83494472,0.16125655,82.90625,0.0
13.633215498924255,8.609456,0.83494472,0.16125655,82.90625,0.0
14.15757619937261,9.265712,0.05259038,2.57094942,80.09375,0.0
14.6819256345431,9.265712,0.05259038,2.57094942,80.09375,0.0
15.206279667218526,9.265712,0.05259038,2.57094942,80.09375,0.0
15.730635484059652,9.859467,0.84001147,2.57900615,77.6875,0.0
16.254989651838937,9.859467,0.84001147,2.57900615,77.6875,0.0
16.779344248771668,9.859467,0.84001147,2.57900615,77.6875,0.0
17.303698817888897,9.859467,0.84001147,2.57900615,77.6875,0.0
17.828053466478984,10.843852,0.84175126,2.57741922,76.46875,0.0
18.35240816672643,10.843852,0.84175126,2.57741922,76.46875,0.0
18.876762783527376,10.843852,0.84175126,2.57741922,76.46875,0.0
