timestamp,count,id,dlc,Viscosity (cp),Density (gm/cc),Dielectric constant (-),Temperature (C), Status
1594054499.747980,0,1cfd083f,8,  41.234762,0.82652050,1.83534612,   0.00000,0
1594054499.748370,1,18feee3f,8,   0.000000,0.00000000,0.00000000,  87.53125,0
1594054531.208641,4,1cfd083f,8,  20.375191,0.81107608,1.70717097,   0.00000,0
1594054531.209216,5,18feee3f,8,   0.000000,0.00000000,0.00000000, 100.53125,0
1594054562.669515,8,1cfd083f,8,  20.375191,0.81107608,1.70717097,   0.00000,0
1594054562.670086,9,18feee3f,8,   0.000000,0.00000000,0.00000000, 100.93750,0
1594054594.130365,12,1cfd083f,8,  20.375191,0.81107608,1.70717097,   0.00000,0
1594054594.130928,13,18feee3f,8,   0.000000,0.00000000,0.00000000, 100.93750,0
1594054625.593255,16,1cfd083f,8,  20.375191,0.81107608,1.70717097,   0.00000,0
1594054625.593825,17,18feee3f,8,   0.000000,0.00000000,0.00000000, 100.93750,0
1594054657.052170,20,1cfd083f,8,  13.062622,0.79178582,1.61451864,   0.00000,0
1594054657.052749,21,18feee3f,8,   0.000000,0.00000000,0.00000000, 104.18750,0
1594054688.513071,24,1cfd083f,8,  13.062622,0.79178582,1.61451864,   0.00000,0
1594054688.513666,25,18feee3f,8,   0.000000,0.00000000,0.00000000, 104.18750,0
1594054719.975579,28,1cfd083f,8,  13.062622,0.79178582,1.61451864,   0.00000,0
1594054719.976131,29,18feee3f,8,   0.000000,0.00000000,0.00000000, 104.18750,0
1594054751.434920,32,1cfd083f,8,  10.640725,0.80320126,2.21266935,   0.00000,0
1594054751.435495,33,18feee3f,8,   0.000000,0.00000000,0.00000000, 104.28125,0
1594054782.895853,36,1cfd083f,8,  10.640725,0.80320126,2.21266935,   0.00000,0
1594054782.896448,37,18feee3f,8,   0.000000,0.00000000,0.00000000, 104.25000,0
1594054814.357961,40,1cfd083f,8,  10.640725,0.80320126,2.21266935,   0.00000,0
1594054814.358554,41,18feee3f,8,   0.000000,0.00000000,0.00000000, 104.25000,0
1594054845.817761,44,1cfd083f,8,  10.156345,0.80106468,2.19716626,   0.00000,0
1594054845.818310,45,18feee3f,8,   0.000000,0.00000000,0.00000000,-249.37500,0
1594054877.278701,48,1cfd083f,8,  10.156345,0.80106468,2.19716626,   0.00000,0
1594054877.279284,49,18feee3f,8,   0.000000,0.00000000,0.00000000,-249.46875,0
1594054908.740427,52,1cfd083f,8,  10.156345,0.80106468,2.19716626,   0.00000,0
1594054908.741018,53,18feee3f,8,   0.000000,0.00000000,0.00000000,-249.46875,0
1594054940.200647,56,1cfd083f,8,  10.140720,0.80323178,2.16982223,   0.00000,0
1594054940.201213,57,18feee3f,8,   0.000000,0.00000000,0.00000000, 100.90625,0
1594054971.661622,60,1cfd083f,8,  10.140720,0.80323178,2.16982223,   0.00000,0
1594054971.662183,61,18feee3f,8,   0.000000,0.00000000,0.00000000, 100.71875,0
1594055003.122997,64,1cfd083f,8,  10.140720,0.80323178,2.16982223,   0.00000,0
1594055003.123551,65,18feee3f,8,   0.000000,0.00000000,0.00000000, 100.71875,0
1594055034.583661,68,1cfd083f,8,  10.140720,0.80323178,2.16982223,   0.00000,0
1594055034.584213,69,18feee3f,8,   0.000000,0.00000000,0.00000000, 100.71875,0
1594055066.044691,72,1cfd083f,8,  10.734476,0.80078998,0.13635395,   0.00000,0
1594055066.045276,73,18feee3f,8,   0.000000,0.00000000,0.00000000,  97.84375,0
1594055097.505741,76,1cfd083f,8,  10.734476,0.80078998,0.13635395,   0.00000,0
1594055097.506287,77,18feee3f,8,   0.000000,0.00000000,0.00000000,  97.84375,0
1594055128.966800,80,1cfd083f,8,  10.734476,0.80078998,0.13635395,   0.00000,0
1594055128.967344,81,18feee3f,8,   0.000000,0.00000000,0.00000000,  97.84375,0
1594055160.427852,84,1cfd083f,8,  11.187605,0.80323178,2.15944615,   0.00000,0
1594055160.428450,85,18feee3f,8,   0.000000,0.00000000,0.00000000,-249.87500,0
1594055191.888962,88,1cfd083f,8,  11.187605,0.80323178,2.15944615,   0.00000,0
1594055191.889512,89,18feee3f,8,   0.000000,0.00000000,0.00000000,-249.87500,0
1594055223.350052,92,1cfd083f,8,  11.187605,0.80323178,2.15944615,   0.00000,0
1594055223.350616,93,18feee3f,8,   0.000000,0.00000000,0.00000000,-249.87500,0
1594055254.811197,96,1cfd083f,8,   0.812508,0.80411693,2.19069647,   0.00000,0
1594055254.811749,97,18feee3f,8,   0.000000,0.00000000,0.00000000,  93.46875,0
1594055286.272305,100,1cfd083f,8,   0.812508,0.80411693,2.19069647,   0.00000,0
1594055286.272860,101,18feee3f,8,   0.000000,0.00000000,0.00000000,  93.43750,0
1594055317.733438,104,1cfd083f,8,   0.812508,0.80411693,2.19069647,   0.00000,0
1594055317.734002,105,18feee3f,8,   0.000000,0.00000000,0.00000000,  93.43750,0
1594055349.194573,108,1cfd083f,8,  12.812620,0.80610090,2.19875320,   0.00000,0
1594055349.195148,109,18feee3f,8,   0.000000,0.00000000,0.00000000,  93.37500,0
1594055380.655724,112,1cfd083f,8,  12.812620,0.80610090,2.19875320,   0.00000,0
1594055380.656281,113,18feee3f,8,   0.000000,0.00000000,0.00000000,  93.40625,0
1594055412.118843,116,1cfd083f,8,  12.812620,0.80610090,2.19875320,   0.00000,0
1594055412.119428,117,18feee3f,8,   0.000000,0.00000000,0.00000000,  93.40625,0
1594055443.578067,120,1cfd083f,8,  12.812620,0.80610090,2.19875320,   0.00000,0
1594055443.578610,121,18feee3f,8,   0.000000,0.00000000,0.00000000,  93.40625,0
1594055475.039213,124,1cfd083f,8,  13.375125,0.80759651,2.20534506,   0.00000,0
1594055475.039792,125,18feee3f,8,   0.000000,0.00000000,0.00000000,  94.53125,0
1594055506.501961,128,1cfd083f,8,  13.375125,0.80759651,2.20534506,   0.00000,0
1594055506.502533,129,18feee3f,8,   0.000000,0.00000000,0.00000000,  94.53125,0
1594055537.961553,132,1cfd083f,8,  13.375125,0.80759651,2.20534506,   0.00000,0
1594055537.962124,133,18feee3f,8,   0.000000,0.00000000,0.00000000,  94.53125,0
1594055569.423094,136,1cfd083f,8,  13.281375,0.80835957,2.20705406,   0.00000,0
1594055569.423655,137,18feee3f,8,   0.000000,0.00000000,0.00000000,  96.03125,0
1594055600.885083,140,1cfd083f,8,  13.281375,0.80835957,2.20705406,   0.00000,0
1594055600.885657,141,18feee3f,8,   0.000000,0.00000000,0.00000000,  96.06250,0
1594055632.345106,144,1cfd083f,8,  13.281375,0.80835957,2.20705406,   0.00000,0
1594055632.345677,145,18feee3f,8,   0.000000,0.00000000,0.00000000,  96.06250,0
1594055663.806301,148,1cfd083f,8,  13.031372,0.80628404,2.20510092,   0.00000,0
1594055663.806836,149,18feee3f,8,   0.000000,0.00000000,0.00000000,  97.12500,0
