timestamp,count,id,dlc,Viscosity (cp),Density (gm/cc),Dielectric constant (-),Temperature (C), Status
1593616305.407354,0,1cfd083f,8,  19.140804,0.83161776,2.21694186,   0.00000,0
1593616305.407764,1,18feee3f,8,   0.000000,0.00000000,0.00000000,-250.59375,0
1593616336.868284,4,1cfd083f,8,  19.140804,0.83161776,2.21694186,   0.00000,0
1593616336.868855,5,18feee3f,8,   0.000000,0.00000000,0.00000000,-250.59375,0
1593616368.329437,8,1cfd083f,8,  19.140804,0.83161776,2.21694186,   0.00000,0
1593616368.329995,9,18feee3f,8,   0.000000,0.00000000,0.00000000,-250.59375,0
1593616399.790583,12,1cfd083f,8,  11.093854,0.81901195,2.18288389,   0.00000,0
1593616399.791152,13,18feee3f,8,   0.000000,0.00000000,0.00000000,  86.53125,0
1593616431.251713,16,1cfd083f,8,  11.093854,0.81901195,2.18288389,   0.00000,0
1593616431.252314,17,18feee3f,8,   0.000000,0.00000000,0.00000000,  86.53125,0
1593616462.712893,20,1cfd083f,8,  11.093854,0.81901195,2.18288389,   0.00000,0
1593616462.713466,21,18feee3f,8,   0.000000,0.00000000,0.00000000,  86.53125,0
1593616494.174056,24,1cfd083f,8,   7.843824,0.81083190,2.15370878,   0.00000,0
1593616494.174633,25,18feee3f,8,   0.000000,0.00000000,0.00000000,  88.34375,0
1593616525.635255,28,1cfd083f,8,   7.843824,0.81083190,2.15370878,   0.00000,0
1593616525.635798,29,18feee3f,8,   0.000000,0.00000000,0.00000000,  88.34375,0
1593616557.098378,32,1cfd083f,8,   7.843824,0.81083190,2.15370878,   0.00000,0
1593616557.098972,33,18feee3f,8,   0.000000,0.00000000,0.00000000,  88.34375,0
1593616588.557593,36,1cfd083f,8,   7.843824,0.81083190,2.15370878,   0.00000,0
1593616588.558162,37,18feee3f,8,   0.000000,0.00000000,0.00000000,  88.34375,0
1593616620.018777,40,1cfd083f,8,   6.656312,0.80585672,2.13478769,   0.00000,0
1593616620.019347,41,18feee3f,8,   0.000000,0.00000000,0.00000000,  88.06250,0
1593616651.481522,44,1cfd083f,8,   6.656312,0.80585672,2.13478769,   0.00000,0
1593616651.482092,45,18feee3f,8,   0.000000,0.00000000,0.00000000,  88.06250,0
1593616682.941141,48,1cfd083f,8,   6.656312,0.80585672,2.13478769,   0.00000,0
1593616682.941721,49,18feee3f,8,   0.000000,0.00000000,0.00000000,  88.06250,0
1593616714.403105,52,1cfd083f,8,   6.421935,0.80430007,2.12795168,   0.00000,0
1593616714.403694,53,18feee3f,8,   0.000000,0.00000000,0.00000000,  86.50000,0
1593616745.864663,56,1cfd083f,8,   6.421935,0.80430007,2.12795168,   0.00000,0
1593616745.865264,57,18feee3f,8,   0.000000,0.00000000,0.00000000,  86.46875,0
1593616777.324698,60,1cfd083f,8,   6.421935,0.80430007,2.12795168,   0.00000,0
1593616777.325277,61,18feee3f,8,   0.000000,0.00000000,0.00000000,  86.46875,0
1593616808.785891,64,1cfd083f,8,   6.421935,0.80430007,2.12795168,   0.00000,0
1593616808.786433,65,18feee3f,8,   0.000000,0.00000000,0.00000000,  86.46875,0
1593616840.247846,68,1cfd083f,8,   6.500061,0.80475791,2.12795168,   0.00000,0
1593616840.248416,69,18feee3f,8,   0.000000,0.00000000,0.00000000,  84.09375,0
1593616871.708251,72,1cfd083f,8,   6.500061,0.80475791,2.12795168,   0.00000,0
1593616871.708816,73,18feee3f,8,   0.000000,0.00000000,0.00000000,  84.09375,0
