timestamp,count,id,dlc,Viscosity (cp),Density (gm/cc),Dielectric constant (-),Temperature (C), Status
1590786104.086016,0,1cfd083f,8,  63.500595,0.12404370,0.49609888,   0.00000,0
1590786104.087350,1,18feee3f,8,   0.000000,0.00000000,0.00000000,  80.68750,0
1590786135.545112,4,1cfd083f,8,  63.500595,0.12404370,0.49609888,   0.00000,0
1590786135.545688,5,18feee3f,8,   0.000000,0.00000000,0.00000000,  80.68750,0
1590786167.007106,8,1cfd083f,8,  63.500595,0.12404370,0.49609888,   0.00000,0
1590786167.007696,9,18feee3f,8,   0.000000,0.00000000,0.00000000,  84.68750,0
1590786198.469162,12,1cfd083f,8,  63.500595,0.12404370,0.49609888,   0.00000,0
1590786198.469751,13,18feee3f,8,   0.000000,0.00000000,0.00000000,  84.75000,0
1590786198.470313,14,18ff313f,8,   0.000000,0.00000000,0.00000000,   0.00000,8
1590786229.928813,16,1cfd083f,8,  63.500595,0.12404370,0.49609888,   0.00000,0
1590786229.929424,17,18feee3f,8,   0.000000,0.00000000,0.00000000,  84.75000,0
1590786229.930000,18,18ff313f,8,   0.000000,0.00000000,0.00000000,   0.00000,8
1590786261.390081,20,1cfd083f,8,  63.500595,0.12404370,0.49609888,   0.00000,0
1590786261.390661,21,18feee3f,8,   0.000000,0.00000000,0.00000000,  84.75000,0
1590786261.391221,22,18ff313f,8,   0.000000,0.00000000,0.00000000,   0.00000,8
1590786292.852545,24,1cfd083f,8,   7.593821,0.82966432,2.23195666,   0.00000,0
1590786292.853112,25,18feee3f,8,   0.000000,0.00000000,0.00000000,  86.21875,0
1590786324.312627,28,1cfd083f,8,   7.593821,0.82966432,2.23195666,   0.00000,0
1590786324.313227,29,18feee3f,8,   0.000000,0.00000000,0.00000000,  86.21875,0
1590786355.773901,32,1cfd083f,8,   7.593821,0.82966432,2.23195666,   0.00000,0
1590786355.774481,33,18feee3f,8,   0.000000,0.00000000,0.00000000,  86.21875,0
1590786387.235185,36,1cfd083f,8,   7.125067,0.82627632,2.22487651,   0.00000,0
1590786387.235755,37,18feee3f,8,   0.000000,0.00000000,0.00000000,-250.50000,0
1590786418.696434,40,1cfd083f,8,   7.125067,0.82627632,2.22487651,   0.00000,0
1590786418.697005,41,18feee3f,8,   0.000000,0.00000000,0.00000000,-250.50000,0
1590786450.157712,44,1cfd083f,8,   7.125067,0.82627632,2.22487651,   0.00000,0
1590786450.158279,45,18feee3f,8,   0.000000,0.00000000,0.00000000,-250.50000,0
1590786481.618978,48,1cfd083f,8,   6.937565,0.82484176,0.13989402,   0.00000,0
1590786481.619546,49,18feee3f,8,   0.000000,0.00000000,0.00000000,-250.09375,0
1590786513.080267,52,1cfd083f,8,   6.937565,0.82484176,0.13989402,   0.00000,0
1590786513.080828,53,18feee3f,8,   0.000000,0.00000000,0.00000000,-250.03125,0
1590786544.541537,56,1cfd083f,8,   6.937565,0.82484176,0.13989402,   0.00000,0
1590786544.542083,57,18feee3f,8,   0.000000,0.00000000,0.00000000,-250.03125,0
1590786576.002842,60,1cfd083f,8,   6.937565,0.82484176,0.13989402,   0.00000,0
