timestamp,count,id,dlc,Viscosity (cp),Density (gm/cc),Dielectric constant (-),Temperature (C), Status
1592510033.451456,0,1cfd083f,8,   6.875064,0.75463986,2.26931056,   0.00000,0
1592510033.451862,1,18feee3f,8,   0.000000,0.00000000,0.00000000,  86.09375,0
1592510064.913730,4,1cfd083f,8,   5.296925,0.81043511,2.24660525,   0.00000,0
1592510064.914300,5,18feee3f,8,   0.000000,0.00000000,0.00000000,  88.03125,0
1592510096.375886,8,1cfd083f,8,   5.296925,0.81043511,2.24660525,   0.00000,0
1592510096.376424,9,18feee3f,8,   0.000000,0.00000000,0.00000000,  87.93750,0
1592510127.835183,12,1cfd083f,8,   5.296925,0.81043511,2.24660525,   0.00000,0
1592510127.835764,13,18feee3f,8,   0.000000,0.00000000,0.00000000,  87.93750,0
1592510159.296511,16,1cfd083f,8,   5.296925,0.81043511,2.24660525,   0.00000,0
1592510159.297045,17,18feee3f,8,   0.000000,0.00000000,0.00000000,  87.93750,0
1592510190.759350,20,1cfd083f,8,   5.296925,0.81012988,2.24245482,   0.00000,0
1592510190.759936,21,18feee3f,8,   0.000000,0.00000000,0.00000000,  86.96875,0
1592510222.219086,24,1cfd083f,8,   5.296925,0.81012988,2.24245482,   0.00000,0
1592510222.219721,25,18feee3f,8,   0.000000,0.00000000,0.00000000,  86.96875,0
1592510253.680405,28,1cfd083f,8,   5.296925,0.81012988,2.24245482,   0.00000,0
1592510253.680979,29,18feee3f,8,   0.000000,0.00000000,0.00000000,  86.96875,0
1592510285.142875,32,1cfd083f,8,   5.312550,0.80964152,2.23842646,   0.00000,0
1592510285.143452,33,18feee3f,8,   0.000000,0.00000000,0.00000000,  85.37500,0
1592510316.603027,36,1cfd083f,8,   5.312550,0.80964152,2.23842646,   0.00000,0
1592510316.603598,37,18feee3f,8,   0.000000,0.00000000,0.00000000,  85.37500,0
1592510348.064317,40,1cfd083f,8,   5.312550,0.80964152,2.23842646,   0.00000,0
1592510348.064896,41,18feee3f,8,   0.000000,0.00000000,0.00000000,  85.37500,0
1592510379.525634,44,1cfd083f,8,   5.328175,0.81104556,2.23989132,   0.00000,0
1592510379.526176,45,18feee3f,8,   0.000000,0.00000000,0.00000000,  83.21875,0
1592510410.986923,48,1cfd083f,8,   5.328175,0.81104556,2.23989132,   0.00000,0
1592510410.987492,49,18feee3f,8,   0.000000,0.00000000,0.00000000,  83.15625,0
1592510442.448242,52,1cfd083f,8,   5.328175,0.81104556,2.23989132,   0.00000,0
1592510442.448816,53,18feee3f,8,   0.000000,0.00000000,0.00000000,  83.15625,0
1592510473.909922,56,1cfd083f,8,   5.546927,0.81162549,2.24233275,   0.00000,0
1592510473.910487,57,18feee3f,8,   0.000000,0.00000000,0.00000000,  81.18750,0
1592510505.370880,60,1cfd083f,8,   5.546927,0.81162549,2.24233275,   0.00000,0
1592510505.371404,61,18feee3f,8,   0.000000,0.00000000,0.00000000,  81.18750,0
1592510536.832139,64,1cfd083f,8,   5.546927,0.81162549,2.24233275,   0.00000,0
1592510536.832711,65,18feee3f,8,   0.000000,0.00000000,0.00000000,  81.18750,0
1592510568.293424,68,1cfd083f,8,   5.703178,0.81330423,2.24587282,   0.00000,0
1592510568.294017,69,18feee3f,8,   0.000000,0.00000000,0.00000000,  78.81250,0
1592510599.754754,72,1cfd083f,8,   5.703178,0.81330423,2.24587282,   0.00000,0
1592510599.755325,73,18feee3f,8,   0.000000,0.00000000,0.00000000,  78.75000,0
1592510631.216044,76,1cfd083f,8,   5.703178,0.81330423,2.24587282,   0.00000,0
1592510631.216622,77,18feee3f,8,   0.000000,0.00000000,0.00000000,  78.75000,0
1592510662.677334,80,1cfd083f,8,   5.703178,0.81330423,2.24587282,   0.00000,0
1592510662.677927,81,18feee3f,8,   0.000000,0.00000000,0.00000000,  78.75000,0
1592510694.138640,84,1cfd083f,8,   5.906305,0.81425043,0.14160303,   0.00000,0
