timestamp,count,id,dlc,Viscosity (cp),Density (gm/cc),Dielectric constant (-),Temperature (C), Status
1592853060.373849,0,1cfd083f,8,   8.359453,0.82139271,2.34829087,   0.00000,0
1592853060.374236,1,18feee3f,8,   0.000000,0.00000000,0.00000000,  75.59375,0
1592853091.834826,4,1cfd083f,8,   7.156317,0.81953083,2.33205535,   0.00000,0
1592853091.835359,5,18feee3f,8,   0.000000,0.00000000,0.00000000,  79.71875,0
1592853123.296735,8,1cfd083f,8,   7.156317,0.81953083,2.33205535,   0.00000,0
1592853123.297311,9,18feee3f,8,   0.000000,0.00000000,0.00000000,  79.75000,0
1592853154.757193,12,1cfd083f,8,   7.156317,0.81953083,2.33205535,   0.00000,0
1592853154.757765,13,18feee3f,8,   0.000000,0.00000000,0.00000000,  79.75000,0
1592853186.218414,16,1cfd083f,8,   7.156317,0.81953083,2.33205535,   0.00000,0
1592853186.218980,17,18feee3f,8,   0.000000,0.00000000,0.00000000,  79.75000,0
1592853217.680011,20,1cfd083f,8,   6.500061,0.81128974,2.30532168,   0.00000,0
1592853217.680587,21,18feee3f,8,   0.000000,0.00000000,0.00000000,  81.06250,0
1592853249.140912,24,1cfd083f,8,   6.500061,0.81128974,2.30532168,   0.00000,0
1592853249.141483,25,18feee3f,8,   0.000000,0.00000000,0.00000000,  81.06250,0
1592853280.602154,28,1cfd083f,8,   6.500061,0.81128974,2.30532168,   0.00000,0
1592853280.602727,29,18feee3f,8,   0.000000,0.00000000,0.00000000,  81.06250,0
1592853312.063453,32,1cfd083f,8,   6.187558,0.81012988,0.14428860,   0.00000,0
1592853312.063985,33,18feee3f,8,   0.000000,0.00000000,0.00000000,  80.62500,0
1592853343.524709,36,1cfd083f,8,   6.187558,0.81012988,0.14428860,   0.00000,0
1592853343.525273,37,18feee3f,8,   0.000000,0.00000000,0.00000000,  80.56250,0
1592853374.986023,40,1cfd083f,8,   6.187558,0.81012988,0.14428860,   0.00000,0
1592853374.986575,41,18feee3f,8,   0.000000,0.00000000,0.00000000,  80.56250,0
1592853406.447288,44,1cfd083f,8,   6.187558,0.81012988,0.14428860,   0.00000,0
1592853406.447887,45,18feee3f,8,   0.000000,0.00000000,0.00000000,  80.56250,0
1592853437.908605,48,1cfd083f,8,   6.062557,0.81025197,2.27626864,   0.00000,0
1592853437.909174,49,18feee3f,8,   0.000000,0.00000000,0.00000000,-250.93750,0
1592853469.369933,52,1cfd083f,8,   6.062557,0.81025197,2.27626864,   0.00000,0
1592853469.370508,53,18feee3f,8,   0.000000,0.00000000,0.00000000,-250.93750,0
1592853500.831229,56,1cfd083f,8,   6.062557,0.81025197,2.27626864,   0.00000,0
1592853500.831789,57,18feee3f,8,   0.000000,0.00000000,0.00000000,-250.93750,0
1592853532.292530,60,1cfd083f,8,   6.218808,0.81016040,2.27358307,   0.00000,0
1592853532.293102,61,18feee3f,8,   0.000000,0.00000000,0.00000000,  77.59375,0
1592853563.753828,64,1cfd083f,8,   6.218808,0.81016040,2.27358307,   0.00000,0
1592853563.754470,65,18feee3f,8,   0.000000,0.00000000,0.00000000,  77.56250,0
1592853595.215126,68,1cfd083f,8,   6.218808,0.81016040,2.27358307,   0.00000,0
1592853595.215699,69,18feee3f,8,   0.000000,0.00000000,0.00000000,  77.56250,0
1592853626.676453,72,1cfd083f,8,   6.281309,0.81089294,2.27578036,   0.00000,0
1592853626.677016,73,18feee3f,8,   0.000000,0.00000000,0.00000000,  76.71875,0
1592853658.137756,76,1cfd083f,8,   6.281309,0.81089294,2.27578036,   0.00000,0
1592853658.138324,77,18feee3f,8,   0.000000,0.00000000,0.00000000,  76.71875,0
1592853689.599074,80,1cfd083f,8,   6.281309,0.81089294,2.27578036,   0.00000,0
1592853689.599641,81,18feee3f,8,   0.000000,0.00000000,0.00000000,  76.71875,0
1592853721.061920,84,1cfd083f,8,   6.281309,0.81089294,2.27578036,   0.00000,0
1592853721.062510,85,18feee3f,8,   0.000000,0.00000000,0.00000000,  76.71875,0
1592853752.521668,88,1cfd083f,8,   6.437560,0.81150340,2.27663486,   0.00000,0
1592853752.522278,89,18feee3f,8,   0.000000,0.00000000,0.00000000,  77.00000,0
1592853783.982993,92,1cfd083f,8,   6.437560,0.81150340,2.27663486,   0.00000,0
1592853783.983551,93,18feee3f,8,   0.000000,0.00000000,0.00000000,  77.00000,0
1592853815.445518,96,1cfd083f,8,   6.437560,0.81150340,2.27663486,   0.00000,0
1592853815.446056,97,18feee3f,8,   0.000000,0.00000000,0.00000000,  77.00000,0
1592853846.905550,100,1cfd083f,8,   6.437560,0.81150340,2.27663486,   0.00000,0
1592853846.906143,101,18feee3f,8,   0.000000,0.00000000,0.00000000,  77.00000,0
1592853878.366661,104,1cfd083f,8,   6.531311,0.81217489,2.27895422,   0.00000,0
1592853878.367227,105,18feee3f,8,   0.000000,0.00000000,0.00000000,  78.28125,0
1592853909.828577,108,1cfd083f,8,   6.531311,0.81217489,2.27895422,   0.00000,0
1592853909.829145,109,18feee3f,8,   0.000000,0.00000000,0.00000000,  78.28125,0
1592853941.288927,112,1cfd083f,8,   6.531311,0.81217489,2.27895422,   0.00000,0
1592853941.289504,113,18feee3f,8,   0.000000,0.00000000,0.00000000,  78.28125,0
1592853972.750082,116,1cfd083f,8,   6.531311,0.81217489,2.27895422,   0.00000,0
1592853972.750646,117,18feee3f,8,   0.000000,0.00000000,0.00000000,  78.28125,0
1592854004.211604,120,1cfd083f,8,   6.546936,0.81128974,2.27822179,   0.00000,0
1592854004.212168,121,18feee3f,8,   0.000000,0.00000000,0.00000000,  79.56250,0
1592854035.672387,124,1cfd083f,8,   6.546936,0.81128974,2.27822179,   0.00000,0
1592854035.672951,125,18feee3f,8,   0.000000,0.00000000,0.00000000,  79.56250,0
1592854067.133588,128,1cfd083f,8,   6.546936,0.81128974,2.27822179,   0.00000,0
1592854067.134121,129,18feee3f,8,   0.000000,0.00000000,0.00000000,  79.56250,0
1592854098.594759,132,1cfd083f,8,   6.390685,0.81116765,2.27517000,   0.00000,0
1592854098.595337,133,18feee3f,8,   0.000000,0.00000000,0.00000000,  80.09375,0
1592854130.055946,136,1cfd083f,8,   6.390685,0.81116765,2.27517000,   0.00000,0
1592854130.056510,137,18feee3f,8,   0.000000,0.00000000,0.00000000,  80.09375,0
1592854161.517153,140,1cfd083f,8,   6.390685,0.81116765,2.27517000,   0.00000,0
1592854161.517723,141,18feee3f,8,   0.000000,0.00000000,0.00000000,  80.09375,0
1592854192.978337,144,1cfd083f,8,   6.390685,0.81116765,2.27517000,   0.00000,0
1592854192.978923,145,18feee3f,8,   0.000000,0.00000000,0.00000000,  80.09375,0
1592854224.439549,148,1cfd083f,8,   6.296934,0.81022145,2.27321686,   0.00000,0
1592854224.440139,149,18feee3f,8,   0.000000,0.00000000,0.00000000,  80.00000,0
1592854255.900761,152,1cfd083f,8,   6.296934,0.81022145,2.27321686,   0.00000,0
1592854255.901356,153,18feee3f,8,   0.000000,0.00000000,0.00000000,  80.00000,0
1592854287.361994,156,1cfd083f,8,   6.296934,0.81022145,2.27321686,   0.00000,0
1592854287.362559,157,18feee3f,8,   0.000000,0.00000000,0.00000000,  80.00000,0
1592854318.823250,160,1cfd083f,8,   6.203183,0.81067929,2.27187407,   0.00000,0
1592854318.823776,161,18feee3f,8,   0.000000,0.00000000,0.00000000,  79.59375,0
1592854350.284479,164,1cfd083f,8,   6.203183,0.81067929,2.27187407,   0.00000,0
1592854350.285043,165,18feee3f,8,   0.000000,0.00000000,0.00000000,  79.56250,0
1592854381.745696,168,1cfd083f,8,   6.203183,0.81067929,2.27187407,   0.00000,0
1592854381.746262,169,18feee3f,8,   0.000000,0.00000000,0.00000000,  79.56250,0
1592854413.208889,172,1cfd083f,8,   6.203183,0.81067929,2.27187407,   0.00000,0
1592854413.209454,173,18feee3f,8,   0.000000,0.00000000,0.00000000,  79.56250,0
1592854444.668195,176,1cfd083f,8,   6.203183,0.81067929,2.27187407,   0.00000,0
1592854444.668735,177,18feee3f,8,   0.000000,0.00000000,0.00000000,  79.56250,0
1592854476.129414,180,1cfd083f,8,   6.265684,0.80994674,2.27065335,   0.00000,0
1592854476.129995,181,18feee3f,8,   0.000000,0.00000000,0.00000000,-250.87500,0
1592854507.592235,184,1cfd083f,8,   6.265684,0.80994674,2.27065335,   0.00000,0
1592854507.592808,185,18feee3f,8,   0.000000,0.00000000,0.00000000,-250.87500,0
1592854539.051925,188,1cfd083f,8,   6.265684,0.80994674,2.27065335,   0.00000,0
1592854539.052486,189,18feee3f,8,   0.000000,0.00000000,0.00000000,-250.87500,0
1592854570.513547,192,1cfd083f,8,   6.265684,0.81080138,2.27150785,   0.00000,0
1592854570.514111,193,18feee3f,8,   0.000000,0.00000000,0.00000000,-250.84375,0
1592854601.975631,196,1cfd083f,8,   6.265684,0.81080138,2.27150785,   0.00000,0
1592854601.976201,197,18feee3f,8,   0.000000,0.00000000,0.00000000,-250.84375,0
1592854633.435724,200,1cfd083f,8,   6.265684,0.81080138,2.27150785,   0.00000,0
1592854633.436274,201,18feee3f,8,   0.000000,0.00000000,0.00000000,-250.84375,0
1592854664.896988,204,1cfd083f,8,   6.265684,0.81080138,2.27150785,   0.00000,0
1592854664.897617,205,18feee3f,8,   0.000000,0.00000000,0.00000000,-250.84375,0
1592854696.359003,208,1cfd083f,8,   6.328184,0.81055720,2.27187407,   0.00000,0
1592854696.359566,209,18feee3f,8,   0.000000,0.00000000,0.00000000,-250.62500,0
1592854727.819529,212,1cfd083f,8,   6.328184,0.81055720,2.27187407,   0.00000,0
1592854727.820089,213,18feee3f,8,   0.000000,0.00000000,0.00000000,-250.62500,0
1592854759.280770,216,1cfd083f,8,   6.328184,0.81055720,2.27187407,   0.00000,0
1592854759.281339,217,18feee3f,8,   0.000000,0.00000000,0.00000000,-250.62500,0
1592854790.742069,220,1cfd083f,8,   6.375060,0.81043511,2.27077542,   0.00000,0
1592854790.742618,221,18feee3f,8,   0.000000,0.00000000,0.00000000,  79.84375,0
1592854822.203341,224,1cfd083f,8,   6.375060,0.81043511,2.27077542,   0.00000,0
1592854822.203905,225,18feee3f,8,   0.000000,0.00000000,0.00000000,  79.87500,0
1592854853.664604,228,1cfd083f,8,   6.375060,0.81043511,2.27077542,   0.00000,0
1592854853.665179,229,18feee3f,8,   0.000000,0.00000000,0.00000000,  79.87500,0
1592854885.125868,232,1cfd083f,8,   6.375060,0.81043511,2.27077542,   0.00000,0
1592854885.126443,233,18feee3f,8,   0.000000,0.00000000,0.00000000,  79.87500,0
1592854916.587162,236,1cfd083f,8,   6.375060,0.81043511,2.27077542,   0.00000,0
1592854916.587737,237,18feee3f,8,   0.000000,0.00000000,0.00000000,  79.87500,0
1592854948.048452,240,1cfd083f,8,   6.328184,0.81022145,2.27028714,   0.00000,0
1592854948.048985,241,18feee3f,8,   0.000000,0.00000000,0.00000000,  79.87500,0
1592854979.509727,244,1cfd083f,8,   6.328184,0.81022145,2.27028714,   0.00000,0
1592854979.510280,245,18feee3f,8,   0.000000,0.00000000,0.00000000,  79.87500,0
1592855010.971014,248,1cfd083f,8,   6.328184,0.81022145,2.27028714,   0.00000,0
1592855010.971592,249,18feee3f,8,   0.000000,0.00000000,0.00000000,  79.87500,0
1592855042.432313,252,1cfd083f,8,   6.234433,0.81061824,2.27053128,   0.00000,0
1592855042.432856,253,18feee3f,8,   0.000000,0.00000000,0.00000000,  80.43750,0
1592855073.893578,256,1cfd083f,8,   6.234433,0.81061824,2.27053128,   0.00000,0
1592855073.894151,257,18feee3f,8,   0.000000,0.00000000,0.00000000,  80.43750,0
1592855105.354870,260,1cfd083f,8,   6.234433,0.81061824,2.27053128,   0.00000,0
1592855105.355439,261,18feee3f,8,   0.000000,0.00000000,0.00000000,  80.43750,0
1592855136.816179,264,1cfd083f,8,   6.234433,0.81061824,2.27053128,   0.00000,0
1592855136.816756,265,18feee3f,8,   0.000000,0.00000000,0.00000000,  80.43750,0
1592855168.278637,268,1cfd083f,8,   6.218808,0.81064876,2.26833399,   0.00000,0
1592855168.279183,269,18feee3f,8,   0.000000,0.00000000,0.00000000,  80.40625,0
1592855199.740713,272,1cfd083f,8,   6.218808,0.81064876,2.26833399,   0.00000,0
1592855199.741288,273,18feee3f,8,   0.000000,0.00000000,0.00000000,  80.40625,0
1592855231.200084,276,1cfd083f,8,   6.218808,0.81064876,2.26833399,   0.00000,0
1592855231.200624,277,18feee3f,8,   0.000000,0.00000000,0.00000000,  80.40625,0
1592855262.662141,280,1cfd083f,8,   6.187558,0.81070981,2.26760156,   0.00000,0
1592855262.662683,281,18feee3f,8,   0.000000,0.00000000,0.00000000,  80.18750,0
1592855294.124234,284,1cfd083f,8,   6.187558,0.81070981,2.26760156,   0.00000,0
1592855294.124806,285,18feee3f,8,   0.000000,0.00000000,0.00000000,  80.18750,0
1592855325.583943,288,1cfd083f,8,   6.187558,0.81070981,2.26760156,   0.00000,0
1592855325.584520,289,18feee3f,8,   0.000000,0.00000000,0.00000000,  80.18750,0
1592855357.045256,292,1cfd083f,8,   6.187558,0.81070981,2.26760156,   0.00000,0
1592855357.045835,293,18feee3f,8,   0.000000,0.00000000,0.00000000,  80.18750,0
1592855388.506553,296,1cfd083f,8,   6.218808,0.81016040,2.26821192,   0.00000,0
1592855388.507095,297,18feee3f,8,   0.000000,0.00000000,0.00000000,  80.06250,0
1592855419.967825,300,1cfd083f,8,   6.218808,0.81016040,2.26821192,   0.00000,0
1592855419.968428,301,18feee3f,8,   0.000000,0.00000000,0.00000000,  80.06250,0
1592855451.429157,304,1cfd083f,8,   6.218808,0.81016040,2.26821192,   0.00000,0
1592855451.429717,305,18feee3f,8,   0.000000,0.00000000,0.00000000,  80.06250,0
1592855482.891223,308,1cfd083f,8,   6.218808,0.81016040,2.26821192,   0.00000,0
1592855482.891763,309,18feee3f,8,   0.000000,0.00000000,0.00000000,  80.06250,0
1592855514.351737,312,1cfd083f,8,   6.234433,0.81034354,2.26906642,   0.00000,0
1592855514.352317,313,18feee3f,8,   0.000000,0.00000000,0.00000000,  80.03125,0
1592855545.813030,316,1cfd083f,8,   6.234433,0.81034354,2.26906642,   0.00000,0
1592855545.813617,317,18feee3f,8,   0.000000,0.00000000,0.00000000,  80.03125,0
1592855577.274716,320,1cfd083f,8,   6.234433,0.81034354,2.26906642,   0.00000,0
1592855577.275268,321,18feee3f,8,   0.000000,0.00000000,0.00000000,  80.03125,0
1592855608.735659,324,1cfd083f,8,   6.234433,0.81034354,2.26906642,   0.00000,0
1592855608.736226,325,18feee3f,8,   0.000000,0.00000000,0.00000000,  80.03125,0
1592855640.196964,328,1cfd083f,8,   6.234433,0.81049615,2.26894435,   0.00000,0
