timestamp,count,id,dlc,Viscosity (cp),Density (gm/cc),Dielectric constant (-),Temperature (C), Status
1594060823.830321,0,1cfd083f,8,   9.125086,0.80368962,2.25795791,   0.00000,0
1594060823.830705,1,18feee3f,8,   0.000000,0.00000000,0.00000000, 100.15625,0
1594060855.291414,4,1cfd083f,8,   9.468839,0.80622299,2.25600476,   0.00000,0
1594060855.291990,5,18feee3f,8,   0.000000,0.00000000,0.00000000,  96.50000,0
1594060886.752635,8,1cfd083f,8,   9.468839,0.80622299,2.25600476,   0.00000,0
1594060886.753246,9,18feee3f,8,   0.000000,0.00000000,0.00000000,  96.50000,0
1594060918.213923,12,1cfd083f,8,   9.468839,0.80622299,2.25600476,   0.00000,0
1594060918.214470,13,18feee3f,8,   0.000000,0.00000000,0.00000000,  96.50000,0
1594060949.675163,16,1cfd083f,8,  10.031344,0.80854271,2.25563855,   0.00000,0
1594060949.675718,17,18feee3f,8,   0.000000,0.00000000,0.00000000,  92.09375,0
1594060981.136404,20,1cfd083f,8,  10.031344,0.80854271,2.25563855,   0.00000,0
1594060981.137005,21,18feee3f,8,   0.000000,0.00000000,0.00000000,  91.96875,0
1594061012.597651,24,1cfd083f,8,  10.031344,0.80854271,2.25563855,   0.00000,0
1594061012.598234,25,18feee3f,8,   0.000000,0.00000000,0.00000000,  91.96875,0
1594061044.058892,28,1cfd083f,8,  11.000103,0.81003831,2.25881241,   0.00000,0
1594061044.059490,29,18feee3f,8,   0.000000,0.00000000,0.00000000,  90.62500,0
1594061075.520133,32,1cfd083f,8,  11.000103,0.81003831,2.25881241,   0.00000,0
1594061075.520704,33,18feee3f,8,   0.000000,0.00000000,0.00000000,  90.62500,0
1594061106.981387,36,1cfd083f,8,  11.000103,0.81003831,2.25881241,   0.00000,0
1594061106.981952,37,18feee3f,8,   0.000000,0.00000000,0.00000000,  90.62500,0
1594061138.442654,40,1cfd083f,8,   0.828133,0.81428095,2.26467185,   0.00000,0
1594061138.443218,41,18feee3f,8,   0.000000,0.00000000,0.00000000,  90.62500,0
1594061169.903882,44,1cfd083f,8,   0.828133,0.81428095,2.26467185,   0.00000,0
1594061169.904435,45,18feee3f,8,   0.000000,0.00000000,0.00000000,  90.65625,0
