timestamp,count,id,dlc,Viscosity (cp),Density (gm/cc),Dielectric constant (-),Temperature (C), Status
1591387946.399303,0,1cfd083f,8,   6.828189,0.81458617,2.15322050,   0.00000,0
1591387946.399747,1,18feee3f,8,   0.000000,0.00000000,0.00000000,  80.71875,0
1591387977.860372,4,1cfd083f,8,   6.828189,0.81458617,2.15322050,   0.00000,0
1591387977.860937,5,18feee3f,8,   0.000000,0.00000000,0.00000000,  80.68750,0
1591388009.321602,8,1cfd083f,8,   6.828189,0.81458617,2.15322050,   0.00000,0
1591388009.322183,9,18feee3f,8,   0.000000,0.00000000,0.00000000,  80.68750,0
1591388040.783188,12,1cfd083f,8,   6.828189,0.81458617,2.15322050,   0.00000,0
1591388040.783759,13,18feee3f,8,   0.000000,0.00000000,0.00000000,  80.68750,0
1591388072.244009,16,1cfd083f,8,   7.125067,0.81635648,2.15956822,   0.00000,0
1591388072.244575,17,18feee3f,8,   0.000000,0.00000000,0.00000000,  77.81250,0
1591388103.705252,20,1cfd083f,8,   7.125067,0.81635648,2.15956822,   0.00000,0
1591388103.705817,21,18feee3f,8,   0.000000,0.00000000,0.00000000,  77.81250,0
1591388135.166490,24,1cfd083f,8,   7.125067,0.81635648,2.15956822,   0.00000,0
1591388135.167037,25,18feee3f,8,   0.000000,0.00000000,0.00000000,  77.81250,0
1591388166.627658,28,1cfd083f,8,   7.625071,0.81916456,2.16542766,   0.00000,0
1591388166.628226,29,18feee3f,8,   0.000000,0.00000000,0.00000000,  76.25000,0
1591388198.088861,32,1cfd083f,8,   7.625071,0.81916456,2.16542766,   0.00000,0
1591388198.089426,33,18feee3f,8,   0.000000,0.00000000,0.00000000,  76.25000,0
1591388229.550078,36,1cfd083f,8,   7.625071,0.81916456,2.16542766,   0.00000,0
1591388229.550660,37,18feee3f,8,   0.000000,0.00000000,0.00000000,  76.25000,0
1591388261.011274,40,1cfd083f,8,   0.671881,0.82218629,2.17165331,   0.00000,0
1591388261.011867,41,18feee3f,8,   0.000000,0.00000000,0.00000000,  76.21875,0
1591388292.472501,44,1cfd083f,8,   0.671881,0.82218629,2.17165331,   0.00000,0
1591388292.473044,45,18feee3f,8,   0.000000,0.00000000,0.00000000,  76.25000,0
