Time (min),Viscosity (cp),Density (gm/cc),Dielectric constant (-),Temperature (C), Status
6.965796152750651e-06,20.687694,0.83949259,2.28725509,89.90625,0.0
0.5243595163027446,20.687694,0.83949259,2.28725509,89.90625,0.0
1.0487121184666952,13.297,0.82713095,2.24636111,92.09375,0.0
1.5730653683344522,13.297,0.82713095,2.24636111,92.125,0.0
2.0974195996920266,13.297,0.82713095,2.24636111,92.125,0.0
2.6217735330263774,13.297,0.82713095,2.24636111,92.125,0.0
3.146128002802531,10.921977,0.82032442,2.217186,91.96875,0.0
3.670514500141144,10.921977,0.82032442,2.217186,91.96875,0.0
4.194835599263509,10.921977,0.82032442,2.217186,91.96875,0.0
4.719202117125193,10.468848,0.81855411,2.20351399,90.53125,0.0
5.243569302558899,10.468848,0.81855411,2.20351399,90.46875,0.0
5.767896934350332,10.468848,0.81855411,2.20351399,90.46875,0.0
6.292257233460744,10.562599,0.81855411,2.19924148,88.5625,0.0
6.816623735427856,10.562599,0.81855411,2.19924148,88.40625,0.0
7.340958666801453,10.562599,0.81855411,2.19924148,88.40625,0.0
7.865311833222707,10.562599,0.81855411,2.19924148,88.40625,0.0
8.389678486188252,11.078229,0.81858463,2.19997391,85.9375,0.0
8.914019469420115,11.078229,0.81858463,2.19997391,85.9375,0.0
9.438373017311097,11.078229,0.81858463,2.19997391,85.9375,0.0
9.962726751963297,11.640734,0.05133895,2.20253741,83.09375,0.0
10.487080383300782,11.640734,0.05133895,2.20253741,82.96875,0.0
11.011434268951415,11.640734,0.05133895,2.20253741,82.96875,0.0
11.535787133375804,12.281365,0.82380399,2.20754235,80.4375,0.0
12.06014124949773,12.281365,0.82380399,2.20754235,80.25,0.0
12.584494817256928,12.281365,0.82380399,2.20754235,80.25,0.0
13.108848782380422,12.281365,0.82380399,2.20754235,80.25,0.0
13.633201682567597,13.250124,0.82600161,2.21242521,77.46875,0.0
14.157555651664733,13.250124,0.82600161,2.21242521,77.46875,0.0
14.681908969084422,13.250124,0.82600161,2.21242521,77.46875,0.0
15.20626248518626,14.187633,0.82816871,0.13940574,75.9375,0.0
15.73061700264613,14.187633,0.82816871,0.13940574,75.90625,0.0
16.254969267050424,14.187633,0.82816871,0.13940574,75.90625,0.0
16.779355450471243,14.187633,0.82816871,0.13940574,75.90625,0.0
17.303675651550293,15.297018,0.83009164,2.22682966,76.28125,0.0
17.82802911599477,15.297018,0.83009164,2.22682966,76.28125,0.0
18.3524080991745,15.297018,0.83009164,2.22682966,76.28125,0.0
18.8767356355985,15.828273,0.83161776,2.23268909,76.28125,0.0
19.401088500022887,15.828273,0.83161776,2.23268909,78.34375,0.0
19.925461983680727,15.828273,0.83161776,2.23268909,78.34375,0.0
20.4497952858607,15.828273,0.83161776,2.23268909,78.34375,0.0
20.974148666858675,15.828273,0.83161776,2.23268909,78.34375,0.0
21.498514302571614,15.750148,0.83030529,2.23195666,80.40625,0.0
22.02285506725311,15.750148,0.83030529,2.23195666,80.40625,0.0
22.547207951545715,15.750148,0.83030529,2.23195666,80.40625,0.0
23.071561686197917,14.922015,0.05210202,2.22817244,81.0,0.0
