Time (min),Viscosity (cp),Density (gm/cc),Dielectric constant (-),Temperature (C), Status
6.214777628580729e-06,0.51563,0.82899282,2.21425628,80.53125,0.0
0.5243609150250753,0.51563,0.82899282,2.21425628,80.53125,0.0
1.0487156669298807,7.937574,0.8311294,2.21425628,80.375,0.0
1.5730709155400595,7.937574,0.8311294,2.21425628,80.34375,0.0
2.097425663471222,7.937574,0.8311294,2.21425628,80.34375,0.0
2.6217803637186687,0.531255,0.82899282,2.21523286,-250.53125,0.0
3.1461350480715433,0.531255,0.82899282,2.21523286,-250.59375,0.0
3.6704898476600647,0.531255,0.82899282,2.21523286,-250.59375,0.0
4.19487753311793,0.531255,0.82899282,2.21523286,-250.59375,0.0
4.719199597835541,7.968825,0.83128202,2.215477,78.6875,0.0
5.24355464776357,7.968825,0.83128202,2.215477,78.6875,0.0
5.76790923277537,8.312578,0.83088522,2.21791843,78.46875,0.0
6.292265180746714,8.312578,0.83088522,2.21791843,78.5625,0.0
6.816618696848551,8.312578,0.83088522,2.21791843,78.5625,0.0
7.340993014971415,8.312578,0.83088522,2.21791843,78.5625,0.0
7.865328299999237,8.421954,0.83280814,0.13903952,-250.9375,0.0
8.389682515462239,8.421954,0.83280814,0.13903952,-250.90625,0.0
8.914050030708314,8.421954,0.83280814,0.13903952,-250.90625,0.0
9.438391848405201,8.421954,0.83280814,0.13903952,-250.90625,0.0
9.962746481100718,8.546955,0.83070209,0.13916159,80.03125,0.0
10.487107650438945,8.546955,0.83070209,0.13916159,80.03125,0.0
11.01145633061727,8.296953,0.83195351,0.14013817,80.59375,0.0
11.535811400413513,8.296953,0.83195351,0.14013817,80.625,0.0
12.060165766874949,8.296953,0.83195351,0.14013817,80.625,0.0
12.584521130720775,8.296953,0.83195351,0.14013817,80.625,0.0
13.108875950177511,0.625006,0.83073261,2.2180405,80.84375,0.0
13.633230614662171,0.625006,0.83073261,2.2180405,80.84375,0.0
14.157585314909618,0.625006,0.83073261,2.2180405,80.84375,0.0
14.681940197944641,0.500005,0.83064104,2.21694186,80.71875,0.0
15.206295116742451,0.500005,0.83064104,2.21694186,80.71875,0.0
15.730650130907694,0.500005,0.83064104,2.21694186,80.71875,0.0
16.25500514904658,0.500005,0.83064104,2.21694186,80.71875,0.0
16.77938036521276,7.937574,0.83036634,2.21498871,80.28125,0.0
17.303751746813457,7.937574,0.83036634,2.21498871,80.28125,0.0
17.828076382478077,7.937574,0.83036634,2.21498871,80.28125,0.0
18.352433931827544,7.937574,0.83036634,2.21498871,80.28125,0.0
18.876818331082664,0.51563,0.83006111,2.21645357,80.09375,0.0
19.401149066289268,0.51563,0.83006111,2.21645357,80.09375,0.0
19.92550599972407,0.51563,0.83006111,2.21645357,80.09375,0.0
20.449862881501517,0.609381,0.83048843,2.21694186,80.15625,0.0
20.97422001361847,0.609381,0.83048843,2.21694186,80.15625,0.0
21.498576947053273,0.609381,0.83048843,2.21694186,80.15625,0.0
22.02293408314387,0.609381,0.83024425,2.21743015,80.40625,0.0
22.547290666898093,0.609381,0.83024425,2.21743015,80.40625,0.0
23.071647481123605,0.609381,0.83024425,2.21743015,80.40625,0.0
23.596009600162507,0.609381,0.83024425,2.21743015,80.40625,0.0
24.120360147953033,0.625006,0.83009164,2.21669772,80.65625,0.0
24.644717498620352,0.625006,0.83009164,2.21669772,80.65625,0.0
25.169072631994883,0.625006,0.83009164,2.21669772,80.65625,0.0
25.69342851638794,0.54688,0.83076313,2.21620943,80.65625,0.0
26.217784980932873,0.54688,0.83076313,2.21620943,80.65625,0.0
26.74214121500651,0.54688,0.83076313,2.21620943,80.65625,0.0
27.266497699419656,0.51563,0.83039686,2.2163315,81.03125,0.0
27.790853583812712,0.51563,0.83039686,2.2163315,81.0625,0.0
28.315209464232126,0.51563,0.83039686,2.2163315,81.0625,0.0
28.839565432071687,0.51563,0.83039686,2.2163315,81.0625,0.0
29.363921546936034,7.968825,0.8299085,2.21559907,81.0,0.0
29.888277399539948,7.968825,0.8299085,2.21559907,81.0,0.0
30.412666082382202,7.968825,0.8299085,2.21559907,81.0,0.0
30.936989148457844,7.921949,0.82993902,2.21584322,80.84375,0.0
31.46134496529897,7.921949,0.82993902,2.21584322,80.84375,0.0
31.985726849238077,7.921949,0.82993902,2.21584322,80.84375,0.0
32.51005605061849,7.921949,0.82993902,2.21584322,80.84375,0.0
33.03441209793091,7.968825,0.82945066,2.2163315,80.71875,0.0
33.55878744920095,7.968825,0.82945066,2.2163315,80.71875,0.0
34.08312313159307,7.968825,0.82945066,2.2163315,80.71875,0.0
34.60747926632563,7.968825,0.82945066,2.2163315,80.71875,0.0
35.13184778292974,0.51563,0.82920648,2.21584322,80.8125,0.0
35.65619048277537,0.51563,0.82920648,2.21584322,80.8125,0.0
36.18054606517156,0.51563,0.82920648,2.21584322,80.8125,0.0
36.704907548427585,0.51563,0.83024425,2.21694186,80.9375,0.0
37.22925711472829,0.51563,0.83024425,2.21694186,80.9375,0.0
37.75361269712448,0.51563,0.83024425,2.21694186,80.9375,0.0
38.277967766920725,7.968825,0.8296338,2.21620943,81.125,0.0
38.802323500315346,7.968825,0.8296338,2.21620943,81.125,0.0
39.326679066816965,7.968825,0.8296338,2.21620943,81.125,0.0
39.85106744766235,7.9532,0.82951171,2.21584322,81.1875,0.0
40.375390164057414,7.9532,0.82951171,2.21584322,81.1875,0.0
40.89974524974823,7.9532,0.82951171,2.21584322,81.1875,0.0
41.42410113016764,7.9532,0.82951171,2.21584322,81.1875,0.0
41.94845656553904,7.906324,0.8308547,2.215477,81.1875,0.0
42.472811830043796,7.906324,0.8308547,2.215477,81.1875,0.0
42.99716726541519,7.906324,0.8308547,2.215477,81.1875,0.0
43.52155554691951,7.9532,0.82899282,2.217186,81.1875,0.0
44.04587856531143,7.9532,0.82899282,2.217186,81.1875,0.0
44.57023368279139,7.9532,0.82899282,2.217186,81.1875,0.0
45.09461523294449,7.98445,0.82960328,2.21474457,81.21875,0.0
45.61894478003184,7.98445,0.82960328,2.21474457,81.21875,0.0
46.143300116062164,7.98445,0.82960328,2.21474457,81.21875,0.0
46.66767459710439,7.906324,0.82978641,2.21620943,81.21875,0.0
47.19201058149338,7.906324,0.82978641,2.21620943,81.21875,0.0
47.71636566718419,7.906324,0.82978641,2.21620943,81.21875,0.0
48.24073398113251,7.859449,0.83051895,2.21669772,81.28125,0.0
48.76507676442464,7.859449,0.83051895,2.21669772,81.28125,0.0
49.289431766668955,7.859449,0.83051895,2.21669772,81.28125,0.0
49.81378764708837,7.890699,0.83000007,2.21608736,81.25,0.0
50.338142863909404,7.890699,0.83000007,2.21608736,81.25,0.0
50.86249810059865,7.890699,0.83000007,2.21608736,81.25,0.0
51.38685388167699,7.875074,0.82981693,2.21559907,81.1875,0.0
51.9112088004748,7.875074,0.82981693,2.21559907,81.1875,0.0
52.435564466317494,7.875074,0.82981693,2.21559907,81.1875,0.0
52.95991993347804,7.875074,0.82981693,2.21559907,81.1875,0.0
53.48427519798279,7.875074,0.83045791,2.21572114,81.125,0.0
54.00862999757131,7.875074,0.83045791,2.21572114,81.125,0.0
54.532985866069794,7.875074,0.83045791,2.21572114,81.125,0.0
55.0573410153389,7.875074,0.83045791,2.21572114,81.125,0.0
55.581696299711865,7.906324,0.82969484,2.21645357,81.125,0.0
56.106051699320474,7.906324,0.82969484,2.21645357,81.125,0.0
56.630439547697705,7.906324,0.82969484,2.21645357,81.125,0.0
57.154762065410615,7.921949,0.82987798,2.21743015,81.125,0.0
57.679117465019225,7.921949,0.82987798,2.21743015,81.125,0.0
58.203498816490175,7.921949,0.82987798,2.21743015,81.125,0.0
58.72782809734345,7.921949,0.82987798,2.21743015,81.125,0.0
59.252183365821836,7.906324,0.82984746,2.21620943,81.0625,0.0
59.77655829985937,7.906324,0.82984746,2.21620943,81.0625,0.0
60.30089413324992,7.906324,0.82984746,2.21620943,81.0625,0.0
60.82524891694387,7.921949,0.83006111,2.21511079,81.125,0.0
61.34961701631546,7.921949,0.83006111,2.21511079,81.125,0.0
61.873959231376645,7.921949,0.83006111,2.21511079,81.125,0.0
62.398314932982125,7.921949,0.83003059,2.21498871,81.1875,0.0
62.922676197687785,7.921949,0.83003059,2.21498871,81.1875,0.0
63.44702541430791,7.921949,0.83003059,2.21498871,81.1875,0.0
63.97138036489487,7.921949,0.83003059,2.21450043,81.28125,0.0
64.49573691685994,7.921949,0.83003059,2.21450043,81.3125,0.0
65.0200908501943,7.921949,0.83003059,2.21450043,81.3125,0.0
65.54444628159204,7.921949,0.83003059,2.21450043,81.3125,0.0
66.06880158185959,7.890699,0.82951171,2.21486664,81.4375,0.0
66.59315669933954,7.890699,0.82951171,2.21486664,81.4375,0.0
67.11751193205515,7.890699,0.82951171,2.21486664,81.4375,0.0
67.6418934504191,7.921949,0.82981693,2.21486664,81.5625,0.0
68.16622271537781,7.921949,0.82981693,2.21486664,81.5625,0.0
68.69057766596477,7.921949,0.82981693,2.21486664,81.5625,0.0
69.21495261589686,7.875074,0.829237,2.21498871,81.5625,0.0
69.73932118018469,7.875074,0.829237,2.21498871,81.59375,0.0
70.26364365021388,7.875074,0.829237,2.21498871,81.59375,0.0
70.78799891471863,7.875074,0.829237,2.21498871,81.59375,0.0
71.31235441366832,7.890699,0.82957275,2.21401214,81.6875,0.0
71.83670979738235,7.890699,0.82957275,2.21401214,81.6875,0.0
72.3610650976499,7.890699,0.82957275,2.21401214,81.6875,0.0
72.88544059991837,7.890699,0.82957275,2.21401214,81.6875,0.0
73.40977573394775,7.796948,0.83009164,2.21413421,81.6875,0.0
73.93413113355636,7.796948,0.83009164,2.21413421,81.6875,0.0
74.45849889914194,7.796948,0.83009164,2.21413421,81.6875,0.0
74.9828418970108,7.781323,0.83033582,2.21389007,81.59375,0.0
75.50719701449076,7.781323,0.83033582,2.21389007,81.59375,0.0
76.03155851364136,7.781323,0.83033582,2.21389007,81.59375,0.0
76.55590768257777,7.812573,0.82932857,2.21352386,81.40625,0.0
77.08026303052903,7.812573,0.82932857,2.21352386,81.40625,0.0
77.6046187321345,7.812573,0.82932857,2.21352386,81.40625,0.0
78.12897426684698,7.843824,0.82978641,2.21254728,81.40625,0.0
78.65332951545716,7.843824,0.82978641,2.21254728,81.09375,0.0
79.17768493096034,7.843824,0.82978641,2.21254728,81.09375,0.0
79.70203991731007,7.843824,0.82978641,2.21254728,81.09375,0.0
80.22639541625976,7.906324,0.82887073,2.21474457,80.8125,0.0
80.75075068076451,7.906324,0.82887073,2.21474457,80.8125,0.0
81.27510670026143,7.906324,0.82887073,2.21474457,80.8125,0.0
81.79946121374766,7.98445,0.82993902,2.21401214,80.65625,0.0
82.32381671667099,7.98445,0.82993902,2.21401214,80.65625,0.0
82.84820478359858,7.98445,0.82993902,2.21401214,80.65625,0.0
83.37252741654714,7.98445,0.82993902,2.21401214,80.65625,0.0
83.89689563115438,0.54688,0.82935909,2.21572114,80.71875,0.0
84.42126421531042,0.54688,0.82935909,2.21572114,80.71875,0.0
84.94559461673101,0.54688,0.82935909,2.21572114,80.71875,0.0
85.46995678345363,0.500005,0.83045791,2.21608736,80.90625,0.0
85.99432650009791,0.500005,0.83045791,2.21608736,80.90625,0.0
86.5186632156372,0.500005,0.83045791,2.21608736,80.90625,0.0
87.04301954905192,0.500005,0.83045791,2.21608736,80.90625,0.0
87.56737583080927,7.98445,0.83042738,2.21645357,81.125,0.0
88.09173234701157,7.98445,0.83042738,2.21645357,81.125,0.0
88.61608859697978,7.98445,0.83042738,2.21645357,81.125,0.0
89.14044468005498,0.531255,0.82893178,2.21620943,81.21875,0.0
89.6648008664449,0.531255,0.82893178,2.21620943,81.25,0.0
90.18915713230768,0.531255,0.82893178,2.21620943,81.25,0.0
90.7135133822759,7.890699,0.83009164,2.21572114,81.375,0.0
91.23786946535111,7.890699,0.83009164,2.21572114,81.375,0.0
91.76222560008367,7.890699,0.83009164,2.21572114,81.375,0.0
92.2865812977155,7.890699,0.83009164,2.21572114,81.375,0.0
92.81093751589457,7.875074,0.83021373,2.21413421,81.46875,0.0
93.33529331684113,7.875074,0.83021373,2.21413421,81.46875,0.0
93.85964974959691,7.875074,0.83021373,2.21413421,81.46875,0.0
94.38400509754817,7.859449,0.83012216,2.21486664,81.4375,0.0
94.90836098194123,7.859449,0.83012216,2.21486664,81.4375,0.0
95.4327166835467,7.859449,0.83012216,2.21486664,81.4375,0.0
95.95710551341375,7.859449,0.83012216,2.21486664,81.4375,0.0
96.48142884969711,7.906324,0.82874864,2.21401214,81.34375,0.0
97.00578428109488,7.906324,0.82874864,2.21401214,81.34375,0.0
97.53016698360443,7.906324,0.82874864,2.21401214,81.34375,0.0
98.05449583133061,7.875074,0.82948118,2.213768,81.28125,0.0
98.57885199785233,7.875074,0.82948118,2.213768,81.28125,0.0
99.10322703123093,7.875074,0.82948118,2.213768,81.28125,0.0
99.62756314675013,7.859449,0.82981693,2.21413421,81.125,0.0
100.15191849867503,7.859449,0.82981693,2.21413421,81.125,0.0
100.67628701527913,7.859449,0.82981693,2.21413421,81.125,0.0
101.20063014825185,7.859449,0.82981693,2.21413421,81.125,0.0
101.72498678366343,7.906324,0.82969484,2.21474457,81.03125,0.0
102.24934804836909,7.906324,0.82969484,2.21474457,81.0,0.0
102.77369753122329,7.906324,0.82969484,2.21474457,81.0,0.0
103.29805326461792,7.906324,0.82969484,2.21474457,81.0,0.0
103.82240896622339,7.937574,0.8296338,2.21474457,80.90625,0.0
104.3467647989591,7.937574,0.8296338,2.21474457,80.90625,0.0
104.87111990054449,7.937574,0.8296338,2.21474457,80.90625,0.0
105.39547584851583,7.937574,0.8296338,2.21474457,80.90625,0.0
105.91983159780503,7.937574,0.83003059,2.2146225,80.875,0.0
106.44418685038885,7.937574,0.83003059,2.2146225,80.875,0.0
106.96854254802068,7.937574,0.83003059,2.2146225,80.875,0.0
107.49289848009745,7.9532,0.82966432,2.21474457,80.875,0.0
108.01725405057272,7.9532,0.82966432,2.21474457,80.875,0.0
108.54160970052084,7.9532,0.82966432,2.21474457,80.875,0.0
109.06596459945042,7.9532,0.82984746,2.21523286,80.90625,0.0
109.59032075007757,7.9532,0.82984746,2.21523286,80.90625,0.0
110.11467573245366,7.9532,0.82984746,2.21523286,80.90625,0.0
110.63905774752298,7.9532,0.82984746,2.21523286,80.90625,0.0
111.16338711579641,7.9532,0.83027477,2.21523286,80.96875,0.0
111.68774251540502,7.9532,0.83027477,2.21523286,80.96875,0.0
112.21211803356806,7.9532,0.83027477,2.21523286,80.96875,0.0
112.73645426432292,0.531255,0.82969484,2.21535493,81.0,0.0
113.26080969969432,0.531255,0.82969484,2.21535493,81.0,0.0
113.78517768383026,0.531255,0.82969484,2.21535493,81.0,0.0
114.30952083269754,0.531255,0.82969484,2.21535493,81.0,0.0
