timestamp,count,id,dlc,Viscosity (cp),Density (gm/cc),Dielectric constant (-),Temperature (C), Status
1592233171.795236,0,1cfd083f,8,  66.031869,0.88002655,2.81191871,   0.00000,0
1592233171.795655,1,18feee3f,8,   0.000000,0.00000000,0.00000000,  72.15625,0
1592233203.256227,4,1cfd083f,8,  26.172120,0.88152216,2.73623434,   0.00000,0
1592233203.256793,5,18feee3f,8,   0.000000,0.00000000,0.00000000,  86.00000,0
1592233234.717438,8,1cfd083f,8,  26.172120,0.88152216,2.73623434,   0.00000,0
1592233234.717970,9,18feee3f,8,   0.000000,0.00000000,0.00000000,  86.03125,0
1592233266.178611,12,1cfd083f,8,  26.172120,0.88152216,2.73623434,   0.00000,0
1592233266.179178,13,18feee3f,8,   0.000000,0.00000000,0.00000000,  86.03125,0
1592233297.639863,16,1cfd083f,8,  12.687619,0.05356710,2.64968559,   0.00000,0
1592233297.640400,17,18feee3f,8,   0.000000,0.00000000,0.00000000,  90.68750,0
1592233329.101092,20,1cfd083f,8,  12.687619,0.05356710,2.64968559,   0.00000,0
1592233329.101668,21,18feee3f,8,   0.000000,0.00000000,0.00000000,  90.90625,0
1592233360.562345,24,1cfd083f,8,  12.687619,0.05356710,2.64968559,   0.00000,0
1592233360.562923,25,18feee3f,8,   0.000000,0.00000000,0.00000000,  90.90625,0
1592233392.025568,28,1cfd083f,8,  12.687619,0.05356710,2.64968559,   0.00000,0
1592233392.026132,29,18feee3f,8,   0.000000,0.00000000,0.00000000,  90.90625,0
1592233423.484880,32,1cfd083f,8,   8.921959,0.83741705,2.59731688,   0.00000,0
1592233423.485419,33,18feee3f,8,   0.000000,0.00000000,0.00000000,  92.15625,0
1592233454.946111,36,1cfd083f,8,   8.921959,0.83741705,2.59731688,   0.00000,0
1592233454.946683,37,18feee3f,8,   0.000000,0.00000000,0.00000000,  92.15625,0
1592233486.408929,40,1cfd083f,8,   8.921959,0.83741705,2.59731688,   0.00000,0
1592233486.409496,41,18feee3f,8,   0.000000,0.00000000,0.00000000,  92.15625,0
1592233517.868642,44,1cfd083f,8,   8.921959,0.83741705,2.59731688,   0.00000,0
1592233517.869208,45,18feee3f,8,   0.000000,0.00000000,0.00000000,  92.15625,0
1592233549.329884,48,1cfd083f,8,   0.500005,0.83338807,2.56765349,   0.00000,0
1592233549.330452,49,18feee3f,8,   0.000000,0.00000000,0.00000000,  91.43750,0
1592233580.792278,52,1cfd083f,8,   0.500005,0.83338807,2.56765349,   0.00000,0
1592233580.792854,53,18feee3f,8,   0.000000,0.00000000,0.00000000,  91.43750,0
1592233612.252379,56,1cfd083f,8,   0.500005,0.83338807,2.56765349,   0.00000,0
