Time (min),Viscosity (cp),Density (gm/cc),Dielectric constant (-),Temperature (C), Status
9.13540522257487e-06,26.453373,0.85737881,2.28493573,-250.90625,0.0
0.5243598182996114,14.187633,0.8380275,2.25917862,89.3125,0.0
1.048713219165802,14.187633,0.8380275,2.25917862,89.3125,0.0
1.573067351182302,14.187633,0.8380275,2.25917862,89.3125,0.0
2.0974403858184814,9.437588,0.82291883,2.23427602,93.0,0.0
2.6218081514040628,9.437588,0.82291883,2.23427602,93.0625,0.0
3.146130303541819,9.437588,0.82291883,2.23427602,93.0625,0.0
3.670497020085653,7.43757,0.81342632,2.212059,93.6875,0.0
4.194864885012309,7.43757,0.81342632,2.212059,93.6875,0.0
4.719193085034688,7.43757,0.81342632,2.212059,93.6875,0.0
5.243547769387563,7.43757,0.81342632,2.212059,93.6875,0.0
5.767901468276977,6.89069,0.81019092,2.20156084,92.8125,0.0
6.292256267865499,6.89069,0.81019092,2.20156084,92.75,0.0
6.81661046743393,6.89069,0.81019092,2.20156084,92.75,0.0
7.340977319081625,6.89069,0.81019092,2.20156084,92.75,0.0
7.8653186678886415,6.812564,0.80915316,2.20058427,90.6875,0.0
8.389673070112865,6.812564,0.80915316,2.20058427,90.6875,0.0
8.914033452669779,6.812564,0.80915316,2.20058427,90.6875,0.0
9.438381600379945,6.98444,0.81019092,2.19887527,88.4375,0.0
9.962737083435059,6.98444,0.81019092,2.19887527,88.3125,0.0
10.487090416749318,6.98444,0.81019092,2.19887527,88.3125,0.0
11.01144513686498,6.98444,0.81019092,2.19887527,88.3125,0.0
11.535798799991607,7.375069,0.81217489,2.20021805,85.4375,0.0
12.060153583685556,7.375069,0.81217489,2.20021805,85.4375,0.0
12.584508236249288,7.375069,0.81217489,2.20021805,85.4375,0.0
13.108862169583638,7.765698,0.81531872,2.20326984,82.71875,0.0
13.633216750621795,7.765698,0.81531872,2.20326984,82.5625,0.0
14.157570866743724,7.765698,0.81531872,2.20326984,82.5625,0.0
14.6819256345431,7.765698,0.81531872,2.20326984,82.5625,0.0
15.206299535433452,8.359453,0.81721111,2.20705406,-250.65625,0.0
15.730667086442311,8.359453,0.81721111,2.20705406,-250.75,0.0
16.254989167054493,8.359453,0.81721111,2.20705406,-250.75,0.0
16.779343366622925,8.359453,0.81721111,2.20705406,-250.75,0.0
17.303723184267678,8.953209,0.82029389,2.2112045,77.125,0.0
17.82805138429006,8.953209,0.82029389,2.2112045,77.125,0.0
18.352405552069346,8.953209,0.82029389,2.2112045,77.125,0.0
18.87675990263621,9.828217,0.82313249,2.21596529,76.59375,0.0
19.401113935311635,9.828217,0.82313249,2.21596529,76.59375,0.0
19.925468186537426,9.828217,0.82313249,2.21596529,76.59375,0.0
20.44982191721598,10.328222,0.82615423,2.21364593,77.53125,0.0
20.97417568365733,10.328222,0.82615423,2.21364593,77.59375,0.0
21.498529835542044,10.328222,0.82615423,2.21364593,77.59375,0.0
22.022889836629233,10.328222,0.82615423,2.21364593,77.59375,0.0
22.54723780155182,10.468848,0.82624579,2.21572114,77.59375,0.0
23.071592152118683,10.468848,0.82624579,2.21572114,77.59375,0.0
23.595946502685546,10.468848,0.82624579,2.21572114,77.59375,0.0
24.12030000289281,10.156345,0.82478071,2.21572114,81.09375,0.0
24.644653916358948,10.156345,0.82478071,2.21572114,81.3125,0.0
25.1690083861351,10.156345,0.82478071,2.21572114,81.3125,0.0
25.69336220026016,10.156345,0.82478071,2.21572114,81.3125,0.0
26.21771650314331,9.234462,0.82127062,2.21108242,81.875,0.0
26.742070786158244,9.234462,0.82127062,2.21108242,81.875,0.0
27.266424918174742,9.234462,0.82127062,2.21108242,81.875,0.0
27.790778986612956,9.218836,0.82139271,2.20961757,81.8125,0.0
28.315133019288382,9.218836,0.82139271,2.20961757,81.78125,0.0
28.83951994975408,9.218836,0.82139271,2.20961757,81.78125,0.0
29.36384161710739,9.062585,0.82117905,2.20839685,81.3125,0.0
29.888195486863456,9.062585,0.82117905,2.20839685,81.28125,0.0
30.412576035658518,9.062585,0.82117905,2.20839685,81.28125,0.0
30.936904152234394,9.062585,0.82117905,2.20839685,81.28125,0.0
31.461258550484974,9.093835,0.82148427,2.20790856,80.5625,0.0
31.98563241958618,9.093835,0.82148427,2.20790856,80.5625,0.0
32.50996723572413,9.093835,0.82148427,2.20790856,80.5625,0.0
33.034321935971576,9.265712,0.82188107,2.20851892,80.0625,0.0
33.55868821938832,9.265712,0.82188107,2.20851892,80.0625,0.0
34.083029719193775,9.265712,0.82188107,2.20851892,80.0625,0.0
34.60738406976064,9.468839,0.82209472,2.20925135,79.96875,0.0
35.13174488544464,9.468839,0.82209472,2.20925135,80.0,0.0
35.656091984113054,9.468839,0.82209472,2.20925135,80.0,0.0
36.18044623533885,9.468839,0.82209472,2.20925135,80.0,0.0
36.70480050245921,9.484464,0.82417026,2.21059414,80.4375,0.0
37.22915465037028,9.484464,0.82417026,2.21059414,80.46875,0.0
37.753509350617726,9.484464,0.82417026,2.21059414,80.46875,0.0
38.277864666779834,9.484464,0.82417026,2.21059414,80.46875,0.0
38.80222090085348,9.546965,0.82297988,2.21132657,81.125,0.0
39.32657736937205,9.546965,0.82297988,2.21132657,81.125,0.0
39.85093361934026,9.546965,0.82297988,2.21132657,81.125,0.0
40.375289952754976,9.656341,0.82105696,2.21083828,81.5625,0.0
40.89964588483175,9.656341,0.82105696,2.21083828,81.5625,0.0
41.424001983801524,9.656341,0.82105696,2.21083828,81.5625,0.0
41.94835761785507,9.218836,0.82270518,2.20937342,81.8125,0.0
42.47271368503571,9.218836,0.82270518,2.20937342,81.8125,0.0
42.99706965287526,9.218836,0.82270518,2.20937342,81.8125,0.0
43.521451620260876,9.218836,0.82270518,2.20937342,81.8125,0.0
44.045781234900154,9.171961,0.821118,2.20815271,81.875,0.0
44.57013641993205,9.171961,0.821118,2.20815271,81.875,0.0
45.09451185067495,9.171961,0.821118,2.20815271,81.875,0.0
45.61884740193685,9.125086,0.05173575,2.20790856,81.75,0.0
46.14320313533147,9.125086,0.05173575,2.20790856,81.75,0.0
46.667571020126346,9.125086,0.05173575,2.20790856,81.75,0.0
47.19191373586655,9.156336,0.82020233,2.20790856,81.53125,0.0
47.7162689169248,9.156336,0.82020233,2.20790856,81.53125,0.0
48.24063031673431,9.156336,0.82020233,2.20790856,81.53125,0.0
48.76497926712036,9.156336,0.82142323,2.20851892,81.25,0.0
49.289334718386336,9.156336,0.82142323,2.20851892,81.25,0.0
49.81368970076243,9.156336,0.82142323,2.20851892,81.25,0.0
50.33804485003154,9.156336,0.82142323,2.20851892,81.25,0.0
50.86239958604177,9.171961,0.821118,2.20742028,81.09375,0.0
51.38675515254339,9.171961,0.821118,2.20742028,81.09375,0.0
51.911109534899396,9.171961,0.821118,2.20742028,81.09375,0.0
